pokedex_id,move_name,level
0828,Tail Slap,40
0828,Foul Play,46
0828,Parting Shot,52
0829,Leafage,1
0829,Sing,1
0829,Rapid Spin,4
0829,Sweet Scent,8
0829,Razor Leaf,12
0829,Round,16
0829,Leaf Tornado,21
0829,Synthesis,24
0829,Hyper Voice,28
0829,Aromatherapy,32
0829,Leaf Storm,36
0830,Cotton Spore,1
0830,Leafage,1
0830,Rapid Spin,1
0830,Sing,1
0830,Sweet Scent,1
0830,Razor Leaf,12
0830,Round,16
0830,Leaf Tornado,23
0830,Synthesis,28
0830,Hyper Voice,34
0830,Aromatherapy,40
0830,Leaf Storm,46
0830,Cotton Guard,52
0831,Growl,1
0831,Tackle,1
0831,Defense Curl,4
0831,Copycat,8
0831,Guard Split,12
0831,Double Kick,16
0831,Headbutt,21
0831,Take Down,25
0831,Guard Swap,28
0831,Reversal,32
0831,Cotton Guard,36
0831,Double-Edge,40
0832,Copycat,1
0832,Defense Curl,1
0832,Growl,1
0832,Tackle,1
0832,Guard Split,12
0832,Double Kick,16
0832,Headbutt,21
0832,Take Down,27
0832,Guard Swap,32
0832,Reversal,38
0832,Cotton Guard,44
0832,Double-Edge,50
0832,Last Resort,56
0833,Tackle,1
0833,Water Gun,1
0833,Bite,7
0833,Protect,14
0833,Headbutt,21
0833,Counter,28
0833,Jaw Lock,35
0833,Liquidation,42
0833,Body Slam,49
0834,Bite,1
0834,Crunch,1
0834,Protect,1
0834,Razor Shell,1
0834,Rock Polish,1
0834,Tackle,1
0834,Water Gun,1
0834,Headbutt,21
0834,Counter,30
0834,Jaw Lock,39
0834,Liquidation,48
0834,Body Slam,57
0834,Head Smash,66
0835,Tackle,1
0835,Tail Whip,1
0835,Nuzzle,5
0835,Bite,10
0835,Roar,15
0835,Spark,20
0835,Charm,26
0835,Crunch,30
0835,Charge,35
0835,Wild Charge,40
0835,Play Rough,45
0836,Bite,1
0836,Electrify,1
0836,Nuzzle,1
0836,Tackle,1
0836,Tail Whip,1
0836,Roar,15
0836,Spark,20
0836,Charm,28
0836,Crunch,34
0836,Charge,41
0836,Wild Charge,48
0836,Play Rough,55
0836,Electric Terrain,62
0837,Smokescreen,1
0837,Tackle,1
0837,Rapid Spin,5
0837,Smack Down,10
0837,Rock Polish,15
0837,Ancient Power,20
0837,Incinerate,25
0837,Stealth Rock,30
0837,Heat Crash,35
0837,Rock Blast,40
0838,Rapid Spin,1
0838,Smack Down,1
0838,Smokescreen,1
0838,Tackle,1
0838,Rock Polish,15
0838,Ancient Power,20
0838,Incinerate,27
0838,Stealth Rock,35
0838,Heat Crash,41
0838,Rock Blast,48
0838,Stone Edge,55
0839,Flame Charge,1
0839,Rapid Spin,1
0839,Smack Down,1
0839,Smokescreen,1
0839,Tackle,1
0839,Rock Polish,15
0839,Ancient Power,20
0839,Incinerate,27
0839,Stealth Rock,37
0839,Heat Crash,45
0839,Rock Blast,54
0839,Stone Edge,63
0840,Astonish,1
0840,Withdraw,1
0841,Astonish,1
0841,Growth,1
0841,Recycle,1
0841,Twister,1
0841,Withdraw,1
0841,Acid Spray,4
0841,Acrobatics,8
0841,Leech Seed,12
0841,Protect,16
0841,Dragon Breath,20
0841,Dragon Dance,24
0841,Dragon Pulse,28
0841,Grav Apple,32
0841,Iron Defense,36
0841,Fly,40
0841,Dragon Rush,44
0842,Astonish,1
0842,Growth,1
0842,Recycle,1
0842,Sweet Scent,1
0842,Withdraw,1
0842,Curse,4
0842,Stomp,8
0842,Leech Seed,12
0842,Protect,16
0842,Bullet Seed,20
0842,Recover,24
0842,Apple Acid,28
0842,Body Slam,32
0842,Iron Defense,36
0842,Dragon Pulse,40
0842,Energy Ball,44
0843,Sand Attack,1
0843,Wrap,1
0843,Minimize,5
0843,Brutal Swing,10
0843,Bulldoze,15
0843,Headbutt,20
0843,Glare,25
0843,Dig,30
0843,Sandstorm,35
0843,Slam,40
0843,Coil,45
0843,Sand Tomb,50
0844,Brutal Swing,1
0844,Minimize,1
0844,Sand Attack,1
0844,Wrap,1
0844,Bulldoze,15
0844,Headbutt,20
0844,Glare,25
0844,Dig,30
0844,Sandstorm,35
0844,Slam,42
0844,Coil,49
0844,Sand Tomb,51
0845,Peck,1
0845,Spit Up,1
0845,Stockpile,1
0845,Swallow,1
0845,Water Gun,7
0845,Fury Attack,14
0845,Pluck,21
0845,Dive,28
0845,Drill Peck,35
0845,Amnesia,42
0845,Thrash,49
0845,Hydro Pump,56
0846,Aqua Jet,1
0846,Peck,1
0846,Fury Attack,6
0846,Bite,12
0846,Agility,18
0846,Dive,24
0846,Focus Energy,30
0846,Crunch,36
0846,Liquidation,42
0846,Double-Edge,48
0847,Aqua Jet,1
0847,Bite,1
0847,Fury Attack,1
0847,Peck,1
0847,Throat Chop,1
0847,Agility,18
0847,Dive,24
0847,Focus Energy,32
0847,Crunch,40
0847,Liquidation,48
0847,Double-Edge,56
0848,Acid,1
0848,Belch,1
0848,Flail,1
0848,Growl,1
0848,Nuzzle,1
0848,Tearful Look,1
0849,Acid,1
0849,Acid Spray,1
0849,Belch,1
0849,Flail,1
0849,Growl,1
0849,Leer,1
0849,Noble Roar,1
0849,Nuzzle,1
0849,Tearful Look,1
0849,Thunder Shock,1
0849,Charge,4
0849,Shock Wave,8
0849,Scary Face,12
0849,Taunt,16
0849,Screech,24
0849,Swagger,28
0849,Toxic,32
0849,Discharge,36
0849,Poison Jab,40
0849,Overdrive,44
0849,Boomburst,48
0849,Shift Gear,52
0849,Acid,1
0849,Acid Spray,1
0849,Belch,1
0849,Flail,1
0849,Growl,1
0849,Leer,1
0849,Noble Roar,1
0849,Nuzzle,1
0849,Tearful Look,1
0849,Thunder Shock,1
0849,Charge,4
0849,Shock Wave,8
0849,Scary Face,12
0849,Taunt,16
0849,Screech,24
0849,Swagger,28
0849,Toxic,32
0849,Discharge,36
0849,Poison Jab,40
0849,Overdrive,44
0849,Boomburst,48
0849,Shift Gear,52
0850,Ember,1
0850,Smokescreen,1
0850,Wrap,5
0850,Bite,10
0850,Flame Wheel,15
0850,Bug Bite,20
0850,Coil,25
0850,Slam,30
0850,Fire Spin,35
0850,Crunch,40
0850,Fire Lash,45
0850,Lunge,50
0850,Burn Up,55
0851,Bite,1
0851,Ember,1
0851,Inferno,1
0851,Smokescreen,1
0851,Wrap,1
0851,Flame Wheel,15
0851,Bug Bite,20
0851,Coil,25
0851,Slam,32
0851,Fire Spin,39
0851,Crunch,46
0851,Fire Lash,53
0851,Lunge,60
0851,Burn Up,67
0852,Leer,1
0852,Rock Smash,1
0852,Feint,5
0852,Bind,10
0852,Detect,15
0852,Brick Break,20
0852,Bulk Up,25
0852,Submission,30
0852,Taunt,35
0852,Reversal,40
0852,Superpower,45
0853,Bind,1
0853,Feint,1
0853,Leer,1
0853,Octazooka,1
0853,Octolock,1
0853,Rock Smash,1
0853,Detect,15
0853,Brick Break,20
0853,Bulk Up,25
0853,Submission,30
0853,Taunt,35
0853,Reversal,40
0853,Superpower,45
0853,Topsy-Turvy,50
0854,Astonish,1
0854,Withdraw,1
0854,Aromatic Mist,6
0854,Mega Drain,12
0854,Sucker Punch,24
0854,Sweet Scent,30
0854,Giga Drain,36
0854,Nasty Plot,42
0854,Shadow Ball,48
0854,Memento,54
0854,Shell Smash,60
0855,Aromatic Mist,1
0855,Astonish,1
0855,Mega Drain,1
0855,Strength Sap,1
0855,Withdraw,1
0855,Protect,18
0855,Sucker Punch,24
0855,Sweet Scent,30
0855,Giga Drain,36
0855,Nasty Plot,42
0855,Shadow Ball,48
0855,Memento,54
0855,Shell Smash,60
0855,Curse,66
0856,Confusion,1
0856,Play Nice,1
0856,Life Dew,5
0856,Disarming Voice,10
0856,Aromatic Mist,15
0856,Psybeam,20
0856,Heal Pulse,25
0856,Dazzling Gleam,30
0856,Calm Mind,35
0856,Psychic,40
0856,Healing Wish,45
0857,Confusion,1
0857,Disarming Voice,1
0857,Life Dew,1
0857,Play Nice,1
0857,Aromatic Mist,15
0857,Psybeam,20
0857,Heal Pulse,25
0857,Dazzling Gleam,30
0857,Calm Mind,37
0857,Psychic,44
0857,Healing Wish,51
0858,Brutal Swing,1
0858,Confusion,1
0858,Disarming Voice,1
0858,Life Dew,1
0858,Play Nice,1
0858,Aromatic Mist,15
0858,Psybeam,20
0858,Heal Pulse,25
0858,Dazzling Gleam,30
0858,Calm Mind,37
0858,Psychic,46
0858,Healing Wish,55
0858,Magic Powder,64
0859,Confide,1
0859,Fake Out,1
0859,Bite,4
0859,Flatter,8
0859,Fake Tears,12
0859,Assurance,16
0859,Swagger,20
0859,Sucker Punch,24
0859,Torment,28
0859,Dark Pulse,33
0859,Nasty Plot,36
0859,Play Rough,40
0859,Foul Play,44
0860,Bite,1
0860,Confide,1
0860,Fake Out,1
0860,Flatter,1
0860,Fake Tears,12
0860,Assurance,16
0860,Swagger,20
0860,Sucker Punch,24
0860,Torment,28
0860,Dark Pulse,35
0860,Nasty Plot,40
0860,Play Rough,46
0860,Foul Play,52
0861,Bite,1
0861,Bulk Up,1
0861,Confide,1
0861,Fake Out,1
0861,False Surrender,1
0861,Flatter,1
0861,Fake Tears,12
0861,Assurance,16
0861,Swagger,20
0861,Sucker Punch,24
0861,Torment,28
0861,Dark Pulse,35
0861,Nasty Plot,40
0861,Play Rough,48
0861,Foul Play,56
0861,Hammer Arm,64
0862,Baby-Doll Eyes,1
0862,Cross Chop,1
0862,Leer,1
0862,Lick,1
0862,Night Slash,1
0862,Obstruct,1
0862,Pin Missile,1
0862,Sand Attack,1
0862,Submission,1
0862,Switcheroo,1
0862,Tackle,1
0862,Snarl,9
0862,Headbutt,12
0862,Hone Claws,15
0862,Fury Swipes,18
0862,Rest,23
0862,Take Down,28
0862,Scary Face,35
0862,Counter,42
0862,Taunt,49
0862,Double-Edge,56
0863,Fake Out,1
0863,Growl,1
0863,Hone Claws,1
0863,Iron Defense,1
0863,Metal Burst,1
0863,Scratch,1
0863,Pay Day,12
0863,Metal Claw,16
0863,Taunt,20
0863,Swagger,24
0863,Fury Swipes,31
0863,Screech,36
0863,Slash,42
0863,Metal Sound,48
0863,Thrash,54
0864,Astonish,1
0864,Disable,1
0864,Harden,1
0864,Perish Song,1
0864,Tackle,1
0864,Spite,15
0864,Ancient Power,20
0864,Hex,25
0864,Curse,30
0864,Strength Sap,35
0864,Power Gem,40
0864,Night Shade,45
0864,Grudge,50
0864,Mirror Coat,55
0865,First Impression,1
0865,Fury Cutter,1
0865,Iron Defense,1
0865,Leer,1
0865,Peck,1
0865,Sand Attack,1
0865,Rock Smash,15
0865,Brutal Swing,20
0865,Detect,25
0865,Knock Off,30
0865,Defog,35
0865,Brick Break,40
0865,Swords Dance,45
0865,Slam,50
0865,Leaf Blade,55
0865,Final Gambit,60
0865,Brave Bird,65
0865,Meteor Assault,70
0866,After You,1
0866,Baton Pass,1
0866,Block,1
0866,Copycat,1
0866,Dazzling Gleam,1
0866,Encore,1
0866,Fake Tears,1
0866,Ice Shard,1
0866,Light Screen,1
0866,Mimic,1
0866,Misty Terrain,1
0866,Pound,1
0866,Protect,1
0866,Rapid Spin,1
0866,Recycle,1
0866,Reflect,1
0866,Role Play,1
0866,Safeguard,1
0866,Slack Off,1
0866,Confusion,12
0866,Ally Switch,16
0866,Icy Wind,20
0866,Double Kick,24
0866,Psybeam,28
0866,Hypnosis,32
0866,Mirror Coat,36
0866,Sucker Punch,40
0866,Freeze-Dry,44
0866,Psychic,48
0866,Teeter Dance,52
0867,Astonish,1
0867,Haze,1
0867,Night Shade,1
0867,Protect,1
0867,Scary Face,1
0867,Shadow Claw,1
0867,Disable,12
0867,Brutal Swing,16
0867,Crafty Shield,20
0867,Hex,24
0867,Mean Look,28
0867,Slam,32
0867,Curse,38
0867,Shadow Ball,44
0867,Earthquake,50
0867,Guard Split,56
0867,Power Split,56
0867,Destiny Bond,62
0868,Aromatic Mist,1
0868,Tackle,1
0868,Sweet Kiss,5
0868,Sweet Scent,10
0868,Draining Kiss,15
0868,Charm,20
0868,Attract,25
0868,Acid Armor,30
0868,Dazzling Gleam,35
0868,Recover,40
0868,Misty Terrain,45
0868,Entrainment,50
0869,Aromatic Mist,1
0869,Sweet Kiss,1
0869,Sweet Scent,1
0869,Tackle,1
0869,Draining Kiss,15
0869,Charm,20
0869,Attract,25
0869,Acid Armor,30
0869,Dazzling Gleam,35
0869,Recover,40
0869,Misty Terrain,45
0869,Entrainment,50
0870,Protect,1
0870,Tackle,1
0870,Rock Smash,5
0870,Focus Energy,10
0870,Headbutt,15
0870,Bulk Up,20
0870,Endure,25
0870,Reversal,30
0870,First Impression,35
0870,No Retreat,40
0870,Iron Defense,45
0870,Close Combat,50
0870,Megahorn,55
0870,Counter,60
0871,Peck,1
0871,Thunder Shock,1
0871,Water Gun,5
0871,Charge,10
0871,Fury Attack,15
0871,Spark,20
0871,Bubble Beam,25
0871,Recover,30
0871,Curse,35
0871,Electric Terrain,40
0871,Poison Jab,45
0871,Zing Zap,50
0871,Acupressure,55
0871,Discharge,60
0872,Powder Snow,1
0872,Struggle Bug,1
0873,Attract,1
0873,Helping Hand,1
0873,Powder Snow,1
0873,Struggle Bug,1
0873,Stun Spore,4
0873,Infestation,8
0873,Mist,12
0873,Defog,16
0873,Feather Dance,21
0873,Aurora Beam,24
0873,Snowscape,28
0873,Bug Buzz,32
0873,Aurora Veil,36
0873,Blizzard,40
0873,Tailwind,44
0873,Wide Guard,48
0873,Quiver Dance,52
0874,Block,1
0874,Rock Throw,1
0874,Rock Polish,6
0874,Rock Tomb,12
0874,Gravity,18
0874,Stomp,24
0874,Stealth Rock,30
0874,Rock Slide,36
0874,Body Slam,42
0874,Wide Guard,48
0874,Heavy Slam,54
0874,Stone Edge,60
0874,Mega Kick,66
0875,Powder Snow,1
0875,Tackle,1
0875,Mist,6
0875,Weather Ball,12
0875,Icy Wind,18
0875,Headbutt,24
0875,Amnesia,30
0875,Freeze-Dry,36
0875,Snowscape,42
0875,Aurora Veil,48
0875,Surf,54
0875,Blizzard,60
0875,Powder Snow,1
0875,Tackle,1
0875,Mist,6
0875,Weather Ball,12
0875,Icy Wind,18
0875,Headbutt,24
0875,Amnesia,30
0875,Freeze-Dry,36
0875,Snowscape,42
0875,Aurora Veil,48
0875,Surf,54
0875,Blizzard,60
0876,Play Nice,1
0876,Stored Power,1
0876,Encore,5
0876,Disarming Voice,10
0876,Psybeam,15
0876,Helping Hand,20
0876,After You,25
0876,Healing Wish,30
0876,Psychic,35
0876,Calm Mind,40
0876,Power Split,45
0876,Psychic Terrain,50
0876,Last Resort,55
0876,Play Nice,1
0876,Stored Power,1
0876,Encore,5
0876,Disarming Voice,10
0876,Psybeam,15
0876,Helping Hand,20
0876,After You,25
0876,Healing Wish,30
0876,Psychic,35
0876,Calm Mind,40
0876,Power Split,45
0876,Psychic Terrain,50
0876,Last Resort,55
0877,Tail Whip,1
0877,Thunder Shock,1
0877,Leer,5
0877,Power Trip,10
0877,Quick Attack,15
0877,Flatter,20
0877,Bite,25
0877,Spark,30
0877,Torment,35
0877,Agility,40
0877,Bullet Seed,45
0877,Crunch,50
0877,Aura Wheel,55
0877,Thrash,60
0877,Tail Whip,1
0877,Thunder Shock,1
0877,Leer,5
0877,Power Trip,10
0877,Quick Attack,15
0877,Flatter,20
0877,Bite,25
0877,Spark,30
0877,Torment,35
0877,Agility,40
0877,Bullet Seed,45
0877,Crunch,50
0877,Aura Wheel,55
0877,Thrash,60
0878,Growl,1
0878,Tackle,1
0878,Rollout,5
0878,Rock Smash,10
0878,Bulldoze,15
0878,Stomp,20
0878,Iron Defense,25
0878,Dig,30
0878,Strength,35
0878,Iron Head,40
0878,Play Rough,45
0878,High Horsepower,50
0878,Superpower,55
0879,Growl,1
0879,Rock Smash,1
0879,Rollout,1
0879,Tackle,1
0879,Bulldoze,15
0879,Stomp,20
0879,Iron Defense,25
0879,Dig,30
0879,Strength,37
0879,Iron Head,44
0879,Play Rough,51
0879,High Horsepower,58
0879,Superpower,65
0880,Tackle,1
0880,Thunder Shock,1
0880,Charge,7
0880,Aerial Ace,14
0880,Ancient Power,21
0880,Pluck,28
0880,Dragon Tail,35
0880,Stomp,42
0880,Slam,49
0880,Discharge,56
0880,Bolt Beak,63
0880,Dragon Pulse,70
0880,Dragon Rush,77
0881,Powder Snow,1
0881,Thunder Shock,1
0881,Charge,7
0881,Echoed Voice,14
0881,Ancient Power,21
0881,Pluck,28
0881,Avalanche,35
0881,Freeze-Dry,42
0881,Slam,49
0881,Discharge,56
0881,Bolt Beak,63
0881,Icicle Crash,70
0881,Blizzard,77
0882,Tackle,1
0882,Water Gun,1
0882,Protect,7
0882,Brutal Swing,14
0882,Ancient Power,21
0882,Bite,28
0882,Dragon Breath,35
0882,Stomp,42
0882,Super Fang,49
0882,Crunch,56
0882,Fishious Rend,63
0882,Dragon Pulse,70
0882,Dragon Rush,77
0883,Powder Snow,1
0883,Water Gun,1
0883,Protect,7
0883,Icy Wind,14
0883,Ancient Power,21
0883,Bite,28
0883,Aurora Veil,35
0883,Freeze-Dry,42
0883,Super Fang,49
0883,Crunch,56
0883,Fishious Rend,63
0883,Icicle Crash,70
0883,Blizzard,77
0884,Leer,1
0884,Metal Claw,1
0884,Rock Smash,6
0884,Hone Claws,12
0884,Metal Sound,18
0884,Breaking Swipe,24
0884,Dragon Tail,30
0884,Iron Defense,36
0884,Focus Energy,42
0884,Dragon Claw,48
0884,Flash Cannon,54
0884,Metal Burst,60
0884,Hyper Beam,66
0885,Astonish,1
0885,Bite,1
0885,Infestation,1
0885,Quick Attack,1
0886,Astonish,1
0886,Bite,1
0886,Infestation,1
0886,Quick Attack,1
0886,Lock-On,6
0886,Assurance,12
0886,Hex,18
0886,Agility,24
0886,Double Hit,30
0886,U-turn,36
0886,Dragon Dance,42
0886,Phantom Force,48
0886,Take Down,54
0886,Dragon Rush,61
0886,Double-Edge,66
0886,Last Resort,72
0887,Astonish,1
0887,Bite,1
0887,Dragon Breath,1
0887,Infestation,1
0887,Quick Attack,1
0887,Lock-On,6
0887,Assurance,12
0887,Hex,18
0887,Agility,24
0887,Double Hit,30
0887,U-turn,36
0887,Dragon Dance,42
0887,Phantom Force,48
0887,Take Down,54
0887,Dragon Rush,63
0887,Double-Edge,70
0887,Last Resort,78
0888,Bite,1
0888,Howl,1
0888,Metal Claw,1
0888,Quick Attack,1
0888,Quick Guard,1
0888,Sacred Sword,1
0888,Slash,11
0888,Swords Dance,22
0888,Iron Head,33
0888,Noble Roar,44
0888,Crunch,55
0888,Moonblast,66
0888,Close Combat,77
0888,Giga Impact,88
0888,Bite,1
0888,Howl,1
0888,Metal Claw,1
0888,Quick Attack,1
0888,Quick Guard,1
0888,Sacred Sword,1
0888,Slash,11
0888,Swords Dance,22
0888,Iron Head,33
0888,Noble Roar,44
0888,Crunch,55
0888,Moonblast,66
0888,Close Combat,77
0888,Giga Impact,88
0889,Bite,1
0889,Howl,1
0889,Metal Claw,1
0889,Quick Attack,1
0889,Wide Guard,1
0889,Slash,11
0889,Iron Defense,22
0889,Iron Head,33
0889,Metal Burst,44
0889,Crunch,55
0889,Moonblast,66
0889,Close Combat,77
0889,Giga Impact,88
0889,Bite,1
0889,Howl,1
0889,Metal Claw,1
0889,Quick Attack,1
0889,Wide Guard,1
0889,Slash,11
0889,Iron Defense,22
0889,Iron Head,33
0889,Metal Burst,44
0889,Crunch,55
0889,Moonblast,66
0889,Close Combat,77
0889,Giga Impact,88
0890,Agility,1
0890,Confuse Ray,1
0890,Dragon Tail,1
0890,Poison Tail,1
0890,Toxic,8
0890,Venoshock,16
0890,Dragon Dance,24
0890,Cross Poison,32
0890,Dragon Pulse,40
0890,Flamethrower,48
0890,Dynamax Cannon,56
0890,Cosmic Power,64
0890,Recover,72
0890,Hyper Beam,80
0890,Outrage,88
0890,Agility,1
0890,Confuse Ray,1
0890,Dragon Tail,1
0890,Poison Tail,1
0890,Toxic,8
0890,Venoshock,16
0890,Dragon Dance,24
0890,Cross Poison,32
0890,Dragon Pulse,40
0890,Flamethrower,48
0890,Dynamax Cannon,56
0890,Cosmic Power,64
0890,Recover,72
0890,Hyper Beam,80
0890,Outrage,88
0891,Leer,1
0891,Rock Smash,1
0891,Endure,4
0891,Focus Energy,8
0891,Aerial Ace,12
0891,Scary Face,16
0891,Headbutt,20
0891,Brick Break,24
0891,Detect,28
0891,Bulk Up,32
0891,Iron Head,36
0891,Dynamic Punch,40
0891,Counter,44
0891,Close Combat,48
0891,Focus Punch,52
0892,Endure,1
0892,Focus Energy,1
0892,Leer,1
0892,Rock Smash,1
0892,Sucker Punch,1
0892,Aerial Ace,12
0892,Scary Face,16
0892,Headbutt,20
0892,Brick Break,24
0892,Detect,28
0892,Bulk Up,32
0892,Iron Head,36
0892,Dynamic Punch,40
0892,Counter,44
0892,Close Combat,48
0892,Focus Punch,52
0892,Endure,1
0892,Focus Energy,1
0892,Leer,1
0892,Rock Smash,1
0892,Sucker Punch,1
0892,Aerial Ace,12
0892,Scary Face,16
0892,Headbutt,20
0892,Brick Break,24
0892,Detect,28
0892,Bulk Up,32
0892,Iron Head,36
0892,Dynamic Punch,40
0892,Counter,44
0892,Close Combat,48
0892,Focus Punch,52
0893,Bind,1
0893,Scratch,1
0893,Leer,6
0893,Vine Whip,12
0893,Growth,18
0893,Fury Swipes,24
0893,Scary Face,30
0893,Grass Knot,36
0893,Bite,42
0893,U-turn,48
0893,Swagger,54
0893,Energy Ball,60
0893,Synthesis,66
0893,Hammer Arm,72
0893,Thrash,78
0893,Power Whip,84
0893,Jungle Healing,90
0894,Rapid Spin,1
0894,Thunder Shock,1
0894,Electroweb,6
0894,Ancient Power,12
0894,Shock Wave,18
0894,Thunder Wave,24
0894,Extreme Speed,30
0894,Thunder Cage,36
0894,Thunderbolt,42
0894,Magnet Rise,48
0894,Thrash,54
0894,Lock-On,60
0894,Zap Cannon,66
0894,Hyper Beam,72
0894,Explosion,78
0895,Twister,1
0895,Vise Grip,1
0895,Bite,6
0895,Ancient Power,12
0895,Dragon Breath,18
0895,Crunch,30
0895,Dragon Claw,36
0895,Hammer Arm,42
0895,Dragon Dance,48
0895,Thrash,54
0895,Focus Energy,60
0895,Dragon Energy,66
0895,Hyper Beam,72
0895,Explosion,78
0896,Tackle,1
0896,Tail Whip,1
0896,Double Kick,6
0896,Avalanche,12
0896,Stomp,18
0896,Torment,24
0896,Mist,30
0896,Icicle Crash,36
0896,Take Down,42
0896,Iron Defense,48
0896,Thrash,54
0896,Taunt,60
0896,Double-Edge,66
0896,Swords Dance,72
0897,Tackle,1
0897,Tail Whip,1
0897,Double Kick,6
0897,Hex,12
0897,Stomp,18
0897,Confuse Ray,24
0897,Haze,30
0897,Shadow Ball,36
0897,Take Down,42
0897,Agility,48
0897,Thrash,54
0897,Disable,60
0897,Double-Edge,66
0897,Nasty Plot,72
0898,Confusion,1
0898,Growth,1
0898,Mega Drain,1
0898,Pound,1
0898,Life Dew,8
0898,Giga Drain,16
0898,Psyshock,24
0898,Helping Hand,32
0898,Grassy Terrain,40
0898,Psychic Terrain,40
0898,Energy Ball,48
0898,Psychic,56
0898,Leech Seed,64
0898,Heal Pulse,72
0898,Solar Beam,80
0898,Future Sight,88
0898,Confusion,1
0898,Growth,1
0898,Mega Drain,1
0898,Pound,1
0898,Life Dew,8
0898,Giga Drain,16
0898,Psyshock,24
0898,Helping Hand,32
0898,Grassy Terrain,40
0898,Psychic Terrain,40
0898,Energy Ball,48
0898,Psychic,56
0898,Leech Seed,64
0898,Heal Pulse,72
0898,Solar Beam,80
0898,Future Sight,88
0898,Confusion,1
0898,Growth,1
0898,Mega Drain,1
0898,Pound,1
0898,Life Dew,8
0898,Giga Drain,16
0898,Psyshock,24
0898,Helping Hand,32
0898,Grassy Terrain,40
0898,Psychic Terrain,40
0898,Energy Ball,48
0898,Psychic,56
0898,Leech Seed,64
0898,Heal Pulse,72
0898,Solar Beam,80
0898,Future Sight,88
0899,Tackle,1
0899,Leer,3
0899,Astonish,7
0899,Hypnosis,10
0899,Stomp,13
0899,Sand Attack,16
0899,Take Down,21
0899,Confuse Ray,23
0899,Calm Mind,27
0899,Role Play,32
0899,Zen Headbutt,37
0899,Imprison,49
0899,Double-Edge,55
0899,Megahorn,62
0900,Leer,1
0900,Quick Attack,1
0900,Fury Cutter,4
0900,False Swipe,8
0900,Smack Down,12
0900,Double Team,16
0900,Double Hit,20
0900,Slash,24
0900,Focus Energy,28
0900,Agility,32
0900,Rock Slide,36
0900,X-Scissor,40
0900,Swords Dance,44
0901,Covet,1
0901,Fake Tears,1
0901,Leer,1
0901,Lick,1
0901,Scratch,1
0901,Fury Swipes,8
0901,Payback,13
0901,Sweet Scent,17
0901,Slash,22
0901,Play Nice,25
0901,Play Rough,29
0901,Scary Face,35
0901,Rest,41
0901,Snore,41
0901,High Horsepower,48
0901,Thrash,56
0901,Hammer Arm,64
0901,Covet,1
0901,Fake Tears,1
0901,Leer,1
0901,Lick,1
0901,Scratch,1
0901,Fury Swipes,8
0901,Payback,13
0901,Sweet Scent,17
0901,Slash,22
0901,Play Nice,25
0901,Play Rough,29
0901,Scary Face,35
0901,Rest,41
0901,Snore,41
0901,High Horsepower,48
0901,Thrash,56
0901,Hammer Arm,64
0902,Phantom Force,1
0902,Shadow Ball,1
0902,Tail Whip,1
0902,Water Gun,1
0902,Tackle,4
0902,Flail,8
0902,Aqua Jet,12
0902,Bite,16
0902,Scary Face,20
0902,Headbutt,24
0902,Soak,28
0902,Crunch,32
0902,Take Down,36
0902,Uproar,40
0902,Wave Crash,44
0902,Thrash,48
0902,Double-Edge,52
0902,Head Smash,56
0902,Phantom Force,1
0902,Shadow Ball,1
0902,Tail Whip,1
0902,Water Gun,1
0902,Tackle,4
0902,Flail,8
0902,Aqua Jet,12
0902,Bite,16
0902,Scary Face,20
0902,Headbutt,24
0902,Soak,28
0902,Crunch,32
0902,Take Down,36
0902,Uproar,40
0902,Wave Crash,44
0902,Thrash,48
0902,Double-Edge,52
0902,Head Smash,56
0903,Fling,1
0903,Leer,1
0903,Rock Smash,1
0903,Scratch,1
0903,Taunt,6
0903,Quick Attack,12
0903,Metal Claw,18
0903,Poison Jab,24
0903,Brick Break,30
0903,Hone Claws,36
0903,Slash,42
0903,Agility,48
0903,Screech,54
0903,Close Combat,60
0904,Poison Sting,1
0904,Tackle,1
0904,Harden,4
0904,Bite,8
0904,Fell Stinger,12
0904,Minimize,16
0904,Spikes,20
0904,Brine,24
0904,Barb Barrage,28
0904,Pin Missile,32
0904,Toxic Spikes,36
0904,Spit Up,40
0904,Stockpile,40
0904,Toxic,44
0904,Crunch,48
0904,Acupressure,52
0904,Destiny Bond,56
0905,Astonish,1
0905,Fairy Wind,1
0905,Torment,5
0905,Flatter,10
0905,Twister,15
0905,Draining Kiss,20
0905,Iron Defense,25
0905,Imprison,30
0905,Mystical Fire,35
0905,Dazzling Gleam,40
0905,Extrasensory,45
0905,Uproar,50
0905,Superpower,55
0905,Healing Wish,60
0905,Moonblast,65
0905,Outrage,70
0905,Springtide Storm,75
0905,Astonish,1
0905,Fairy Wind,1
0905,Torment,5
0905,Flatter,10
0905,Twister,15
0905,Draining Kiss,20
0905,Iron Defense,25
0905,Imprison,30
0905,Mystical Fire,35
0905,Dazzling Gleam,40
0905,Extrasensory,45
0905,Uproar,50
0905,Superpower,55
0905,Healing Wish,60
0905,Moonblast,65
0905,Outrage,70
0905,Springtide Storm,75
0906,Leafage,1
0906,Scratch,1
0906,Tail Whip,1
0906,Bite,7
0906,Hone Claws,10
0906,Magical Leaf,13
0906,Quick Attack,15
0906,Seed Bomb,17
0906,U-turn,21
0906,Worry Seed,25
0906,Slash,28
0906,Energy Ball,32
0906,Play Rough,36
0907,Leafage,1
0907,Scratch,1
