pokedex_id,game,description 
0675,"['Y', 'Alpha Sapphire']","It charges ahead and bashes its opponents like a berserker, uncaring about any hits it might take. Its arms are mighty enough to snap a telephone pole."
0675,['Sun'],It boasts superb physical strength. Those who wish to become Pangoro’s Trainer have no choice but to converse with their fists.
0675,['Moon'],"From the slight twitches of its bamboo leaf, it deduces its opponent’s movements. It’s eager to tussle but kindhearted toward its companions."
0675,['Ultra Sun'],This rowdy Pokémon boasts great physical strength. Many Trainers are also smitten by its lively character.
0675,['Ultra Moon'],Pangoro is the type to talk with its fists. It doesn’t say much as it pummels opponents with enough force to send a dump truck flying.
0675,['Sword'],"This Pokémon is quick to anger, and it has no problem using its prodigious strength to get its way. It lives for duels against Obstagoon."
0675,['Shield'],"Using its leaf, Pangoro can predict the moves of its opponents. It strikes with punches that can turn a dump truck into scrap with just one hit."
0676,"['X', 'Omega Ruby']",Trimming its fluffy fur not only makes it more elegant but also increases the swiftness of its movements.
0676,"['Y', 'Alpha Sapphire']","Historically, in the Kalos region, these Pokémon were the designated guardians of the king."
0676,['Ultra Sun'],There was an era when aristocrats would compete to see who could trim their Furfrou’s fur into the most exquisite style.
0676,['Ultra Moon'],"Left alone, its fur will grow longer and longer, but it will only allow someone it trusts to cut it."
0677,"['X', 'Omega Ruby']",The organ that emits its intense psychic power is sheltered by its ears to keep power from leaking out.
0677,"['Y', 'Alpha Sapphire']","It has enough psychic energy to blast everything within 300 feet of itself, but it has no control over its power."
0677,['Sword'],"Though Espurr’s expression never changes, behind that blank stare is an intense struggle to contain its devastating psychic power."
0677,['Shield'],"There’s enough psychic power in Espurr to send a wrestler flying, but because this power can’t be controlled, Espurr finds it troublesome."
0678,"['X', 'Omega Ruby']","When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust."
0678,"['Y', 'Alpha Sapphire']",The eyeball patterns on the interior of its ears emit psychic energy. It keeps the patterns tightly covered because that power is too immense.
0678,"['X', 'Omega Ruby']","When in danger, it raises its ears and releases enough psychic power to grind a 10-ton truck into dust."
0678,"['Y', 'Alpha Sapphire']",The eyeball patterns on the interior of its ears emit psychic energy. It keeps the patterns tightly covered because that power is too immense.
0679,"['X', 'Omega Ruby']",Apparently this Pokémon is born when a departed spirit inhabits a sword. It attaches itself to people and drinks their life force.
0679,"['Y', 'Alpha Sapphire']","If anyone dares to grab its hilt, it wraps a blue cloth around that person’s arm and drains that person’s life energy completely."
0679,['Sword'],Honedge’s soul once belonged to a person who was killed a long time ago by the sword that makes up Honedge’s body.
0679,['Shield'],"The blue eye on the sword’s handguard is the true body of Honedge. With its old cloth, it drains people’s lives away."
0680,"['X', 'Omega Ruby']","When Honedge evolves, it divides into two swords, which cooperate via telepathy to coordinate attacks and slash their enemies to ribbons."
0680,"['Y', 'Alpha Sapphire']","The complex attack patterns of its two swords are unstoppable, even for an opponent greatly accomplished at swordplay."
0680,['Sword'],Honedge evolves into twins. The two blades rub together to emit a metallic sound that unnerves opponents.
0680,['Shield'],The two swords employ a strategy of rapidly alternating between offense and defense to bring down their prey.
0681,"['X', 'Omega Ruby']","Generations of kings were attended by these Pokémon, which used their spectral power to manipulate and control people and Pokémon."
0681,"['Y', 'Alpha Sapphire']","Apparently, it can detect the innate qualities of leadership. According to legend, whoever it recognizes is destined to become king."
0681,"['X', 'Omega Ruby']","Generations of kings were attended by these Pokémon, which used their spectral power to manipulate and control people and Pokémon."
0681,"['Y', 'Alpha Sapphire']","Apparently, it can detect the innate qualities of leadership. According to legend, whoever it recognizes is destined to become king."
0682,"['X', 'Omega Ruby']",It emits a scent that enraptures those who smell it. This fragrance changes depending on what it has eaten.
0682,"['Y', 'Alpha Sapphire']","In the past, rather than using perfume, royal ladies carried a Spritzee that would waft a fragrance they liked."
0682,['Sword'],A scent pouch within this Pokémon’s body allows it to create various scents. A change in its diet will alter the fragrance it produces.
0682,['Shield'],The scent its body gives off enraptures those who smell it. Noble ladies had no shortage of love for Spritzee.
0683,"['X', 'Omega Ruby']","It devises various scents, pleasant and unpleasant, and emits scents that its enemies dislike in order to gain an edge in battle."
0683,"['Y', 'Alpha Sapphire']","Its scent is so overpowering that, unless a Trainer happens to really enjoy the smell, he or she will have a hard time walking alongside it."
0683,['Sword'],The scent that constantly emits from its fur is so powerful that this Pokémon’s companions will eventually lose their sense of smell.
0683,['Shield'],The scents Aromatisse can produce range from sweet smells that bolster allies to foul smells that sap an opponent’s will to fight.
0684,"['X', 'Omega Ruby']","To entangle its opponents in battle, it extrudes white threads as sweet and sticky as cotton candy."
0684,"['Y', 'Alpha Sapphire']","Because it eats nothing but sweets, its fur is as sticky sweet as cotton candy."
0684,['Sword'],"It eats its own weight in sugar every day. If it doesn’t get enough sugar, it becomes incredibly grumpy."
0684,['Shield'],The sweet smell of cotton candy perfumes Swirlix’s fluffy fur. This Pokémon spits out sticky string to tangle up its enemies.
0685,"['X', 'Omega Ruby']",It can distinguish the faintest of scents. It puts its sensitive sense of smell to use by helping pastry chefs in their work.
0685,"['Y', 'Alpha Sapphire']","Its sense of smell is 100 million times better than a human’s, so even the faintest scent tells it about everything in the area. It’s like it can see with its nose!"
0685,['Sword'],"By taking in a person’s scent, it can sniff out their mental and physical condition. It’s hoped that this skill will have many medical applications."
0685,['Shield'],"Slurpuff’s fur contains a lot of air, making it soft to the touch and lighter than it looks."
0686,"['X', 'Omega Ruby']",Opponents who stare at the flashing of the light-emitting spots on its body become dazed and lose their will to fight.
0686,"['Y', 'Alpha Sapphire']","It flashes the light-emitting spots on its body, which drains its opponent’s will to fight. It takes the opportunity to scuttle away and hide."
0686,['Ultra Sun'],It draws prey near with its blinking lights and then wraps them up in its long tentacles and holds them in place.
0686,['Ultra Moon'],"When exchanging information with others of its kind, it flashes the light-emitting spots on its body in a complex rhythm."
0686,['Sword'],It spins while making its luminescent spots flash. These spots allow it to communicate with others by using different patterns of light.
0686,['Shield'],"By exposing foes to the blinking of its luminescent spots, Inkay demoralizes them, and then it seizes the chance to flee."
0687,"['X', 'Omega Ruby']","It wields the most compelling hypnotic powers of any Pokémon, and it forces others to do whatever it wants."
0687,"['Y', 'Alpha Sapphire']","It lures its prey close with hypnotic motions, then wraps its tentacles around it before finishing it off with digestive fluids."
0687,['Ultra Sun'],"When it comes to strong hypnosis, there’s an endless number of people who utilize Malamar for their nefarious deeds."
0687,['Ultra Moon'],It flashes the pattern on its torso to control its prey and draw them in. The edges of its fins are supremely sharp.
0687,['Sword'],"Gazing at its luminescent spots will quickly induce a hypnotic state, putting the observer under Malamar’s control."
0687,['Shield'],It’s said that Malamar’s hypnotic powers played a role in certain history-changing events.
0688,"['X', 'Omega Ruby']","Two Binacle live together on one rock. When they fight, one of them will move to a different rock."
0688,"['Y', 'Alpha Sapphire']","They stretch and then contract, yanking their rocks along with them in bold hops. They eat seaweed that washes up on the shoreline."
0688,['Sword'],"After two Binacle find a suitably sized rock, they adhere themselves to it and live together. They cooperate to gather food during high tide."
0688,['Shield'],"If the two don’t work well together, both their offense and defense fall apart. Without good teamwork, they won’t survive."
0689,"['X', 'Omega Ruby']","When they evolve, two Binacle multiply into seven. They fight with the power of seven Binacle."
0689,"['Y', 'Alpha Sapphire']","Barbaracle’s legs and hands have minds of their own, and they will move independently. But they usually follow the head’s orders."
0689,['Sword'],Seven Binacle come together to form one Barbaracle. The Binacle that serves as the head gives orders to those serving as the limbs.
0689,['Shield'],"Having an eye on each palm allows it to keep watch in all directions. In a pinch, its limbs start to act on their own to ensure the enemy’s defeat."
0690,"['X', 'Omega Ruby']","Camouflaged as rotten kelp, they spray liquid poison on prey that approaches unawares and then finish it off."
0690,"['Y', 'Alpha Sapphire']",It looks just like rotten kelp. It hides from foes while storing up power for its evolution.
0690,['Ultra Sun'],It vanishes into seaweed and remains perfectly still to avoid attacks from large Pokémon. Rotten seaweed is its main food source.
0690,['Ultra Moon'],"It’s not good at swimming, so it clings to the seaweed. In the Alola region, it’s often found near Dhelmise."
0690,['Sword'],"It drifts in the ocean, blending in with floating seaweed. When other Pokémon come to feast on the seaweed, Skrelp feasts on them instead."
0690,['Shield'],"Skrelp looks like a piece of rotten seaweed, so it can blend in with seaweed drifting on the ocean and avoid being detected by enemies."
0690,['Scarlet'],Skrelp evades its enemies by hiding amid drifting seaweed. It eats rotten seaweed to create its poison.
0690,['Violet'],"This Pokémon is a poor swimmer. If it’s caught in a fierce storm, it will sometimes get washed far away and become unable to return to its home."
0691,"['X', 'Omega Ruby']","Their poison is strong enough to eat through the hull of a tanker, and they spit it indiscriminately at anything that enters their territory."
0691,"['Y', 'Alpha Sapphire']","Tales are told of ships that wander into seas where Dragalge live, never to return."
0691,['Ultra Sun'],"This vicious Pokémon sprays a poisonous liquid on opponents that come near. For whatever reason, it gets along really well with Dhelmise."
0691,['Ultra Moon'],It blends in with seaweed to ambush its prey and then takes them down with a poisonous liquid strong enough to melt metal.
0691,['Sword'],Dragalge uses a poisonous liquid capable of corroding metal to send tankers that enter its territory to the bottom of the sea.
0691,['Shield'],Dragalge generates dragon energy by sticking the plume on its head out above the ocean’s surface and bathing it in sunlight.
0691,['Scarlet'],"Using a liquid poison, Dragalge indiscriminately attacks anything that wanders into its territory. This poison can corrode the undersides of boats."
0691,['Violet'],"Since Finizen is the better swimmer, Dragalge will approach it under the cover of seaweed, then immobilize it with a poisonous attack."
0692,"['X', 'Omega Ruby']",They knock down flying prey by firing compressed water from their massive claws like shooting a pistol.
0692,"['Y', 'Alpha Sapphire']","Through controlled explosions of internal gas, it can expel water like a pistol shot. At close distances, it can shatter rock."
0692,['Ultra Sun'],"Its claws occasionally fall off, and it keeps a low profile until they grow back. The meat of its claws is so delicious!"
0692,['Ultra Moon'],"It moves around by jetting water from its right pincer. It has a poor sense of balance, so it’s terrible at swimming straight."
0692,['Sword'],"Clauncher’s claws can fall off during battle, but they’ll regenerate. The meat inside the claws is popular as a delicacy in Galar."
0692,['Shield'],"By detonating gas that accumulates in its right claw, this Pokémon launches water like a bullet. This is how Clauncher defeats its enemies."
0692,['Scarlet'],This Pokémon launches water by detonating gas inside its right claw. It snipes flying Pokémon.
0692,['Violet'],"Clauncher’s claws will regrow if they fall off. The meat inside the claws is edible, but it has a distinct flavor that doesn’t appeal to all tastes."
0693,"['X', 'Omega Ruby']",Their enormous claws launch cannonballs of water powerful enough to pierce tanker hulls.
0693,"['Y', 'Alpha Sapphire']","By expelling water from the nozzle in the back of its claw, it can move at a speed of 60 knots."
0693,['Ultra Sun'],It compresses the water it has sucked up and then projects it with enough power to punch a hole right through a thick sheet of iron.
0693,['Ultra Moon'],"Its right arm is packed with meat. When its pincer falls off, it’s exported to be used as a cooking ingredient."
0693,['Sword'],"After using the feelers on its oversized claw to detect the location of prey, Clawitzer launches a cannonball of water at its target."
0693,['Shield'],Clawitzer’s right arm is a cannon that launches projectiles made of seawater. Shots from a Clawitzer’s cannon arm can sink a tanker.
0693,['Scarlet'],Clawitzer can move through the water at a speed of 60 knots by using gas inside its body to expel water from the back of its claw.
0693,['Violet'],The cannonballs of seawater that Clawitzer launches from its claw are powerful enough to punch through tanker hulls.
0694,"['X', 'Omega Ruby']","They make their home in deserts. They can generate their energy from basking in the sun, so eating food is not a requirement."
0694,"['Y', 'Alpha Sapphire']",The frills on either side of its head have cells that generate electricity when exposed to sunlight.
0694,['Sword'],"When spread, the frills on its head act like solar panels, generating the power behind this Pokémon’s electric moves."
0694,['Shield'],The sun powers this Pokémon’s electricity generation. Interruption of that process stresses Helioptile to the point of weakness.
0695,"['X', 'Omega Ruby']",They flare their frills and generate energy. A single Heliolisk can generate sufficient electricity to power a skyscraper.
0695,"['Y', 'Alpha Sapphire']","It stimulates its muscles with electricity, boosting the strength in its legs and enabling it to run 100 yards in five seconds."
0695,['Sword'],"A now-vanished desert culture treasured these Pokémon. Appropriately, when Heliolisk came to the Galar region, treasure came with them."
0695,['Shield'],One Heliolisk basking in the sun with its frill outspread is all it would take to produce enough electricity to power a city.
0696,"['X', 'Omega Ruby']","This Pokémon was restored from a fossil. If something happens that it doesn’t like, it throws a tantrum and runs wild."
0696,"['Y', 'Alpha Sapphire']",Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.
0696,['Ultra Sun'],Its large jaw has incredible destructive power. Some theories suggest that its restored form is different from its form of long ago.
0696,['Ultra Moon'],"Tyrunt is spoiled and selfish. It may just be trying to frolic, but sometimes the ones it’s trying to frolic with are gravely injured."
0696,['Sword'],"This is an ancient Pokémon, revived in modern times. It has a violent disposition, and it’ll tear apart anything it gets between its hefty jaws."
0696,['Shield'],This Pokémon is selfish and likes to be pampered. It can also inflict grievous wounds on its Trainer just by playing around.
0697,"['X', 'Omega Ruby']","Thanks to its gargantuan jaws, which could shred thick metal plates as if they were paper, it was invincible in the ancient world it once inhabited."
0697,"['Y', 'Alpha Sapphire']","Nothing could stop this Pokémon 100 million years ago, so it behaved like a king."
0697,['Ultra Sun'],"Complete restoration is impossible, allowing room for theories that its entire body was once covered in a feather-like coat."
0697,['Ultra Moon'],"The king of the ancient world, it can easily crunch a car with the devastating strength of its enormous jaws."
0697,['Sword'],"This Pokémon is from about 100,000,000 years ago. It has the presence of a king, vicious but magnificent."
0697,['Shield'],A single bite of Tyrantrum’s massive jaws will demolish a car. This Pokémon was the king of the ancient world.
0698,"['X', 'Omega Ruby']",This ancient Pokémon was restored from part of its body that had been frozen in ice for over 100 million years.
0698,"['Y', 'Alpha Sapphire']",This calm Pokémon lived in a cold land where there were no violent predators like Tyrantrum.
0698,['Ultra Sun'],"It lived in cold areas in ancient times. It’s said that when Amaura whinnies, auroras appear in the night sky."
0698,['Ultra Moon'],"Amaura was restored successfully, but it’s not expected to live long because of the heat of the current environment."
0698,['Sword'],"This Pokémon was successfully restored from a fossil. In the past, it lived with others of its kind in cold lands where there were fewer predators."
0698,['Shield'],Amaura is an ancient Pokémon that has gone extinct. Specimens of this species can sometimes be found frozen in ice.
0699,"['X', 'Omega Ruby']","The diamond-shaped crystals on its body expel air as cold as -240 degrees Fahrenheit, surrounding its enemies and encasing them in ice."
0699,"['Y', 'Alpha Sapphire']","Using its diamond-shaped crystals, it can instantly create a wall of ice to block an opponent’s attack."
0699,['Ultra Sun'],"An Aurorus was found frozen solid within a glacier, just as it appeared long ago, which became quite a big event in the news."
0699,['Ultra Moon'],This usually quiet and kindly Pokémon has a surface temperature of around –240 degrees Fahrenheit.
0699,['Sword'],"Aurorus was restored from a fossil. It’s said that when this Pokémon howls, auroras appear in the night sky."
0699,['Shield'],"When gripped by rage, Aurorus will emanate freezing air, covering everything around it in ice."
0700,"['X', 'Omega Ruby']",It sends a soothing aura from its ribbonlike feelers to calm fights.
0700,"['Y', 'Alpha Sapphire']",It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.
0700,['Sun'],"Its ribbonlike feelers give off an aura that weakens hostility in its prey, causing them to let down their guard. Then it attacks."
0700,['Moon'],"When this Pokémon sights its prey, it swirls its ribbonlike feelers as a distraction. A moment later, it pounces."
0700,['Ultra Sun'],"Once a fight breaks out, it will unflinchingly charge at dragon Pokémon that are many times larger than itself."
0700,['Ultra Moon'],Sylveon wraps its ribbonlike feelers around its Trainer’s arm because this touch enables it to read its Trainer’s feelings.
0700,['Sword'],"By releasing enmity-erasing waves from its ribbonlike feelers, Sylveon stops any conflict."
0700,['Shield'],There’s a Galarian fairy tale that describes a beautiful Sylveon vanquishing a dreadful dragon Pokémon.
0700,['Legends: Arceus'],It emits a soothing aura from its ribbon-shaped organs. It wraps these appendages around quarrelers to instantly restore calm to the situation.
0700,['Scarlet'],"This Pokémon uses its ribbonlike feelers to send a soothing aura into its opponents, erasing their hostility."
0700,['Violet'],"Sylveon cuts an elegant figure as it dances lightly around, feelers fluttering, but its piercing moves aim straight for its opponents’ weak spots."
0701,"['X', 'Omega Ruby']","Although its body is small, its proficient fighting skills enable it to keep up with big bruisers like Machamp and Hariyama."
0701,"['Y', 'Alpha Sapphire']","With its wings, it controls its position in the air. It likes to attack from above, a maneuver that is difficult to defend against."
0701,['Ultra Sun'],"It overwhelms opponents with quick moves, but sometimes it showboats for too long when it’s using a special move and gets itself into a pinch."
0701,['Ultra Moon'],"In combat, Hawlucha leaps nimbly about, taking advantage of its opponents’ blind spots. It’s also skilled at using superb submission holds."
0701,['Sword'],"It drives its opponents to exhaustion with its agile maneuvers, then ends the fight with a flashy finishing move."
0701,['Shield'],It always strikes a pose before going for its finishing move. Sometimes opponents take advantage of that time to counterattack.
0701,['Scarlet'],Its elegant finishing moves—performed by nimbly leaping around using its wings—are polished in the forest where it was born and raised.
0701,['Violet'],Hawlucha live quietly without flocking together. They fight constantly with their natural enemies: noisy groups of Primeape.
0702,"['X', 'Omega Ruby']","Its whiskers serve as antennas. By sending and receiving electrical waves, it can communicate with others over vast distances."
0702,"['Y', 'Alpha Sapphire']","It uses its tail to absorb electricity from power plants or from outlets in houses, and then it fires the electricity from its whiskers."
0702,['Ultra Sun'],"It sneaks into people’s homes and steals electricity from their outlets. When your electric bill seems off, it’s the handiwork of this rascal."
0702,['Ultra Moon'],Its upper whiskers are sensors that survey its surroundings. Its lower whiskers are organs that shoot electricity.
0702,['Sword'],A Dedenne’s whiskers pick up electrical waves other Dedenne send out. These Pokémon share locations of food or electricity with one another.
0702,['Shield'],"Since Dedenne can’t generate much electricity on its own, it steals electricity from outlets or other electric Pokémon."
0702,['Scarlet'],"It’s small and its electricity-generating organ is not fully developed, so it uses its tail to absorb electricity from people’s homes and charge itself."
0702,['Violet'],"Dedenne emit electrical waves from the whiskers on their cheeks to communicate with each other. When low on electricity, they curl up and sleep."
0703,"['X', 'Omega Ruby']","Born from the temperatures and pressures deep underground, it fires beams from the stone in its head."
0703,"['Y', 'Alpha Sapphire']",It has slept underground for hundreds of millions of years since its birth. It’s occasionally found during the excavation of caves.
0703,['Sun'],"Born from the high temperatures and pressures deep underground, it defends itself by firing beams from the jewel part of its body."
0703,['Moon'],"Although this Pokémon is not especially rare, its glittering, jewel-draped body draws attention from people."
0703,['Ultra Sun'],"Some say that deep beneath the surface of the world, a pack of Carbink live with their queen in a kingdom of jewels."
0703,['Ultra Moon'],"To keep the jewels on their bodies free of tarnish, packs of Carbink use their soft manes to polish one another’s jewels."
0703,['Sword'],"When beset by attackers, Carbink wipes them all out by firing high-energy beams from the gems embedded in its body."
0703,['Shield'],"It’s said that somewhere in the world, there’s a mineral vein housing a large pack of slumbering Carbink. It’s also said that this pack has a queen."
0704,"['X', 'Omega Ruby']","The weakest Dragon-type Pokémon, it lives in damp, shady places, so its body doesn’t dry out."
0704,"['Y', 'Alpha Sapphire']",It’s covered in a slimy membrane that makes any punches or kicks slide off it harmlessly.
0704,['Sun'],"The weakest of all Dragon-type Pokémon, it’s unable to breathe if its skin dries out, so it sticks to shady places."
0704,['Moon'],"Its source of protection is its slimy, germ-laden mucous membrane. Anyone who touches it needs some thorough hand-washing."
0704,['Ultra Sun'],"It uses its horns to check out its surroundings. They’re very sensitive, so if you grab them, it will feel a strong shock and be unable to move."
0704,['Ultra Moon'],"Its body is mostly water. If it dries out, it will die, so it’s always sitting with perfect stillness in the shade."
0704,['Sword'],"Because most of its body is water, it will dry up if the weather becomes too arid. It’s considered the weakest dragon Pokémon."
0704,['Shield'],"Their horns are powerful sensors. As soon as Goomy pick up any sign of enemies, they go into hiding. This is how they’ve survived."
0704,['Legends: Arceus'],"Goomy hides away in the shade of trees, where it’s nice and humid. If the slime coating its body dries out, the Pokémon instantly becomes lethargic."
0704,['Scarlet'],Most of a Goomy’s body is water. A membrane covers the whole Pokémon to prevent it from shriveling up in dry weather.
0704,['Violet'],Goomy’s horns are excellent sensory organs that cover all five of Goomy’s senses. Goomy picks up on danger from the movement of the air.
0705,"['X', 'Omega Ruby']","It drives away opponents by excreting a sticky liquid that can dissolve anything. Its eyes devolved, so it can’t see anything."
0705,"['Y', 'Alpha Sapphire']","Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose."
0705,['Sun'],It has trouble drawing a line between friends and food. It will calmly try to melt and eat even those it gets along well with.
0705,['Moon'],"This Pokémon’s mucous can dissolve anything. Toothless, it sprays mucous on its prey. Once they’re nicely dissolved, it slurps them up."
0705,['Ultra Sun'],It crawls along sluggishly. The swirly protrusion on its back is filled with its brain and other organs.
0705,['Ultra Moon'],Its entire body is covered with gooey mucus that can dissolve anything. Be sure to put gloves on if you’re going to touch it.
0705,['Sword'],"Although this Pokémon isn’t very strong, its body is coated in a caustic slime that can melt through anything, so predators steer clear of it."
0705,['Shield'],The lump on its back contains its tiny brain. It thinks only of food and escaping its enemies.
0705,['Scarlet'],"The swirly protrusion on its back is filled with all its vital organs, such as its brain and heart."
0705,['Violet'],"When Sliggoo senses danger, the mucus coating its entire body becomes more concentrated—it’ll dissolve anything."
0705,"['X', 'Omega Ruby']","It drives away opponents by excreting a sticky liquid that can dissolve anything. Its eyes devolved, so it can’t see anything."
0705,"['Y', 'Alpha Sapphire']","Its four horns are a high-performance radar system. It uses them to sense sounds and smells, rather than using ears or a nose."
0705,['Sun'],It has trouble drawing a line between friends and food. It will calmly try to melt and eat even those it gets along well with.
0705,['Moon'],"This Pokémon’s mucous can dissolve anything. Toothless, it sprays mucous on its prey. Once they’re nicely dissolved, it slurps them up."
0705,['Ultra Sun'],It crawls along sluggishly. The swirly protrusion on its back is filled with its brain and other organs.
0705,['Ultra Moon'],Its entire body is covered with gooey mucus that can dissolve anything. Be sure to put gloves on if you’re going to touch it.
0705,['Sword'],"Although this Pokémon isn’t very strong, its body is coated in a caustic slime that can melt through anything, so predators steer clear of it."
0705,['Shield'],The lump on its back contains its tiny brain. It thinks only of food and escaping its enemies.
0705,['Scarlet'],"The swirly protrusion on its back is filled with all its vital organs, such as its brain and heart."
0705,['Violet'],"When Sliggoo senses danger, the mucus coating its entire body becomes more concentrated—it’ll dissolve anything."
0706,"['X', 'Omega Ruby']","This very friendly Dragon-type Pokémon will hug its beloved Trainer, leaving that Trainer covered in sticky slime."
0706,"['Y', 'Alpha Sapphire']",It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.
0706,['Sun'],"An amazingly friendly Pokémon, but if left to itself, loneliness overcomes it, and it oozes gooey tears."
0706,['Moon'],"It gets picked on because it’s meek. But then, whoever teased it gets to feel the full force of its horns and a good swatting from its thick tail."
0706,['Ultra Sun'],"It’s very friendly toward people. If you grow close to it, Goodra will hug you with its sticky, slime-covered body. Don’t get mad."
0706,['Ultra Moon'],"Underneath its slimy skin is a thick layer of fat, and the combination of the two makes enemies’ attacks slide right off."
0706,['Sword'],"Sometimes it misunderstands instructions and appears dazed or bewildered. Many Trainers don’t mind, finding this behavior to be adorable."
0706,['Shield'],Its form of offense is forcefully stretching out its horns. The strikes land 100 times harder than any blow from a heavyweight boxer.
0706,['Scarlet'],It loves the rain. This mellow Pokémon can be seen walking around on the plains and in the mountains on rainy days.
0706,['Violet'],"This Pokémon is uncontrollable when enraged. It rampages on and on, lashing its tail with enough power to send a dump truck flying."
0706,"['X', 'Omega Ruby']","This very friendly Dragon-type Pokémon will hug its beloved Trainer, leaving that Trainer covered in sticky slime."
0706,"['Y', 'Alpha Sapphire']",It attacks with retractable horns. It throws a punch that’s the equivalent of the force of a hundred pro boxers.
0706,['Sun'],"An amazingly friendly Pokémon, but if left to itself, loneliness overcomes it, and it oozes gooey tears."
0706,['Moon'],"It gets picked on because it’s meek. But then, whoever teased it gets to feel the full force of its horns and a good swatting from its thick tail."
0706,['Ultra Sun'],"It’s very friendly toward people. If you grow close to it, Goodra will hug you with its sticky, slime-covered body. Don’t get mad."
0706,['Ultra Moon'],"Underneath its slimy skin is a thick layer of fat, and the combination of the two makes enemies’ attacks slide right off."
0706,['Sword'],"Sometimes it misunderstands instructions and appears dazed or bewildered. Many Trainers don’t mind, finding this behavior to be adorable."
0706,['Shield'],Its form of offense is forcefully stretching out its horns. The strikes land 100 times harder than any blow from a heavyweight boxer.
0706,['Scarlet'],It loves the rain. This mellow Pokémon can be seen walking around on the plains and in the mountains on rainy days.
0706,['Violet'],"This Pokémon is uncontrollable when enraged. It rampages on and on, lashing its tail with enough power to send a dump truck flying."
0707,"['X', 'Omega Ruby']",These key collectors threaten any attackers by fiercely jingling their keys at them.
0707,"['Y', 'Alpha Sapphire']","It never lets go of a key that it likes, so people give it the keys to vaults and safes as a way to prevent crime."
0707,['Sun'],This even-tempered Pokémon has a habit of collecting keys. It will sneak into people’s homes to steal their keys.
0707,['Moon'],"It inserts its horn into chinks in metal, absorbing metal ions. For some reason, it collects keys."
0707,['Ultra Sun'],"Although it’s unclear why it collects keys, giving it a key makes Klefki very happy. However, it apparently only likes master keys."
0707,['Ultra Moon'],"Long ago it lived in mines, but once the minerals that make up its diet became scarcer, Klefki began appearing in human settlements."
0707,['Sword'],"This Pokémon is constantly collecting keys. Entrust a Klefki with important keys, and the Pokémon will protect them no matter what."
0707,['Shield'],"Klefki sucks in metal ions with the horn topping its head. It seems this Pokémon loves keys so much that its head needed to look like one, too."
0707,['Scarlet'],"Once it absorbs a key’s metal ions, it discards the key without a second thought. However, it will hang on to keys it favors for decades."
0707,['Violet'],"In the past, noble families entrusted their vault keys to a Klefki. They passed the Klefki down through the generations, taking good care of it."
0708,"['X', 'Omega Ruby']",These Pokémon are created when spirits possess rotten tree stumps. They prefer to live in abandoned forests.
0708,"['Y', 'Alpha Sapphire']","According to old tales, these Pokémon are stumps possessed by the spirits of children who died while lost in the forest."
0708,['Sun'],These Pokémon are stumps possessed by the spirits of children who died in the forest. Their cries sound like eerie screams.
0708,['Moon'],"According to legend, medicine to cure any illness can be made by plucking the green leaves on its head, brewing them, and boiling down the liquid."
0708,['Ultra Sun'],"By imitating the voice of a child, it causes people to get hopelessly lost deep in the forest. It’s trying to make friends with them."
0708,['Ultra Moon'],"An unknown spirit came to lodge in a tree stump, creating this Pokémon. A cure-all can be made from an infusion of its green leaves."
0708,['Sword'],"After a lost child perished in the forest, their spirit possessed a tree stump, causing the spirit’s rebirth as this Pokémon."
0708,['Shield'],"With a voice like a human child’s, it cries out to lure adults deep into the forest, getting them lost among the trees."
0709,"['X', 'Omega Ruby']","It can control trees at will. It will trap people who harm the forest, so they can never leave."
0709,"['Y', 'Alpha Sapphire']","Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body."
0709,['Sun'],"This Pokémon is said to devour anyone daring to ravage the forest. To the creatures dwelling in the forest, it offers great kindness."
0709,['Moon'],"Through its roots, it exerts control over other trees. A deadly curse falls upon anyone cutting down trees in forests where Trevenant dwell."
0709,['Ultra Sun'],"It’s feared as a ghost of the forest. Lumberjacks bring along Fire types, which Trevenant hates, when they enter the forest."
0709,['Ultra Moon'],"This Pokémon controls trees via roots stretching from its feet, and it will attack anyone that dares to ravage the forest."
0709,['Sword'],"People fear it due to a belief that it devours any who try to cut down trees in its forest, but to the Pokémon it shares its woods with, it’s kind."
0709,['Shield'],Small roots that extend from the tips of this Pokémon’s feet can tie into the trees of the forest and give Trevenant control over them.
0710,"['X', 'Omega Ruby']","The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
0710,"['Y', 'Alpha Sapphire']",It is said to carry wandering spirits to the place where they belong so they can move on.
0710,"['X', 'Omega Ruby']","The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
0710,"['Y', 'Alpha Sapphire']",It is said to carry wandering spirits to the place where they belong so they can move on.
0710,"['X', 'Omega Ruby']","The pumpkin body is inhabited by a spirit trapped in this world. As the sun sets, it becomes restless and active."
0710,"['Y', 'Alpha Sapphire']",It is said to carry wandering spirits to the place where they belong so they can move on.
