pokedex_id,game,location
0501,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0501,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0501,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Not available in this game
0501,['Legends: Arceus'],"Jubilife Village, Space-Time Distortion"
0501,"['Scarlet', 'Violet']",Location data not yet available
0502,"['Black', 'White', 'Black 2', 'White 2']",Evolve Oshawott
0502,"['X', 'Y']",Trade/migrate from another game
0502,"['Omega Ruby', 'Alpha Sapphire']",Evolve Oshawott
0502,"['Sun', 'Moon']",Evolve Oshawott
0502,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0502,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0502,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Not available in this game
0502,['Legends: Arceus'],Space-Time Distortion
0502,"['Scarlet', 'Violet']",Location data not yet available
0503,"['Black', 'White', 'Black 2', 'White 2']",Evolve Oshawott/Dewott
0503,"['X', 'Y']",Trade/migrate from another game
0503,"['Omega Ruby', 'Alpha Sapphire']",Evolve Oshawott/Dewott
0503,"['Sun', 'Moon']",Poni Wilds
0503,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0503,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0503,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Not available in this game
0503,['Legends: Arceus'],Space-Time Distortion
0503,"['Scarlet', 'Violet']",Location data not yet available
0503,"['Black', 'White', 'Black 2', 'White 2']",Evolve Oshawott/Dewott
0503,"['X', 'Y']",Trade/migrate from another game
0503,"['Omega Ruby', 'Alpha Sapphire']",Evolve Oshawott/Dewott
0503,"['Sun', 'Moon']",Poni Wilds
0503,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0503,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0503,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",Not available in this game
0503,['Legends: Arceus'],Space-Time Distortion
0503,"['Scarlet', 'Violet']",Location data not yet available
0504,"['Black', 'White']","Route 1, 2, 3, Dreamyard"
0504,"['Black 2', 'White 2']","Route 19, 20, Virbank Complex, Floccesy Ranch"
0504,"['X', 'Y']",Breed Watchog
0504,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0504,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0504,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0504,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0504,"['Scarlet', 'Violet']",Location data not yet available
0505,"['Black', 'White']","Route 1, 7, 15, 18, Dreamyard, P2 Laboratory"
0505,"['Black 2', 'White 2']","Route 1, 2, 3, 7, 18, Dreamyard, P2 Laboratory"
0505,"['X', 'Y']",Route 15
0505,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0505,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0505,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0505,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0505,"['Scarlet', 'Violet']",Location data not yet available
0506,"['Black', 'White']","Route 1, 2, 3"
0506,"['Black 2', 'White 2']",Floccesy Ranch
0506,"['X', 'Y']",Trade/migrate from another game
0506,"['Omega Ruby', 'Alpha Sapphire']","Route 101, 102, 103"
0506,"['Sun', 'Moon']","Route 4, 5, 6, Brooklet Hill, Paniola Ranch"
0506,"['Ultra Sun', 'Ultra Moon']","Route 4, 5, 6, Paniola Ranch"
0506,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0506,"['Sword', 'Shield']",Training Lowlands
0506,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0506,"['Scarlet', 'Violet']",Location data not yet available
0507,"['Black', 'White']","Route 1, 10, Cold Storage, P2 Laboratory"
0507,"['Black 2', 'White 2']","Route 1, 2, 3, P2 Laboratory"
0507,"['X', 'Y']",Trade/migrate from another game
0507,"['Omega Ruby', 'Alpha Sapphire']",Evolve Lillipup
0507,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Evolve Lillipup
0507,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0507,"['Sword', 'Shield']",Evolve Lillipup
0507,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0507,"['Scarlet', 'Violet']",Location data not yet available
0508,"['Black', 'White']","Route 10, Cold Storage"
0508,"['Black 2', 'White 2']","Route 1, 2, 3, P2 Laboratory"
0508,"['X', 'Y']",Trade/migrate from another game
0508,"['Omega Ruby', 'Alpha Sapphire']",Evolve Lillipup
0508,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Evolve Lillipup
0508,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0508,"['Sword', 'Shield']",Evolve Lillipup
0508,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0508,"['Scarlet', 'Violet']",Location data not yet available
0509,"['Black', 'White']","Route 2, 3, Dreamyard"
0509,"['Black 2', 'White 2']","Route 3, 19, 20"
0509,['X'],Trade/migrate from another game
0509,['Y'],Breed Liepard
0509,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0509,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0509,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0509,"['Sword', 'Shield']","Route 2, East Lake Axewell, Dappled Grove, West Lake Axewell, Motostoke Riverbank, North Lake Miloch, Watchtower Ruins"
0509,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0509,"['Scarlet', 'Violet']",Location data not yet available
0510,"['Black', 'White']","Route 5, 9, 16, Dreamyard"
0510,"['Black 2', 'White 2']","Route 2, 5, 9, 16, Dreamyard"
0510,['X'],Trade/migrate from another game
0510,['Y'],Route 15
0510,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0510,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0510,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0510,"['Sword', 'Shield']","Route 7, 9, Axew's Eye, Bridge Field, Giant's Cap, Giant's Seat"
0510,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0510,"['Scarlet', 'Violet']",Location data not yet available
0511,"['Black', 'White']","Dreamyard, Lostlorn Forest, Pinwheel Forest"
0511,"['Black 2', 'White 2']","Lostlorn Forest, Pinwheel Forest"
0511,"['X', 'Y']",Santalune Forest
0511,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0511,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0511,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0511,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0511,"['Scarlet', 'Violet']",Location data not yet available
0512,"['Black', 'White', 'Black 2', 'White 2']",Evolve Pansage
0512,"['X', 'Y']",Evolve Pansage
0512,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0512,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0512,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0512,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0512,"['Scarlet', 'Violet']",Location data not yet available
0513,"['Black', 'White']","Dreamyard, Lostlorn Forest, Pinwheel Forest"
0513,"['Black 2', 'White 2']","Lostlorn Forest, Pinwheel Forest"
0513,"['X', 'Y']",Santalune Forest
0513,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0513,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0513,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0513,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0513,"['Scarlet', 'Violet']",Location data not yet available
0514,"['Black', 'White', 'Black 2', 'White 2']",Evolve Pansear
0514,"['X', 'Y']",Evolve Pansear
0514,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0514,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0514,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0514,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0514,"['Scarlet', 'Violet']",Location data not yet available
0515,"['Black', 'White']","Dreamyard, Lostlorn Forest, Pinwheel Forest"
0515,"['Black 2', 'White 2']","Lostlorn Forest, Pinwheel Forest"
0515,"['X', 'Y']",Santalune Forest
0515,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0515,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0515,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0515,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0515,"['Scarlet', 'Violet']",Location data not yet available
0516,"['Black', 'White', 'Black 2', 'White 2']",Evolve Panpour
0516,"['X', 'Y']",Evolve Panpour
0516,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0516,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0516,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0516,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0516,"['Scarlet', 'Violet']",Location data not yet available
0517,"['Black', 'White', 'Black 2', 'White 2']",Dreamyard
0517,"['X', 'Y']",Trade/migrate from another game
0517,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0517,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0517,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0517,"['Sword', 'Shield']","Rolling Fields, East Lake Axewell, Slumbering Weald, Axew's Eye, Bridge Field, Giant's Cap, Giant's Seat, Stony Wilderness"
0517,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0517,"['Scarlet', 'Violet']",Location data not yet available
0518,"['Black', 'White', 'Black 2', 'White 2']",Dreamyard
0518,"['X', 'Y']",Trade/migrate from another game
0518,"['Omega Ruby', 'Alpha Sapphire']",Evolve Munna
0518,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0518,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0518,"['Sword', 'Shield']",Evolve Munna
0518,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0518,"['Scarlet', 'Violet']",Location data not yet available
0519,"['Black', 'White']","Route 3, Pinwheel Forest"
0519,"['Black 2', 'White 2']","Route 20, Castelia City, Virbank Complex, Floccesy Ranch"
0519,"['X', 'Y']",Trade/migrate from another game
0519,"['Omega Ruby', 'Alpha Sapphire']","Route 104, 115, 116"
0519,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0519,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0519,"['Sword', 'Shield']","Rolling Fields, East Lake Axewell, North Lake Miloch, Watchtower Ruins"
0519,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0519,"['Scarlet', 'Violet']",Location data not yet available
0520,"['Black', 'White']","Route 6, 7, 12, Dragonspiral Tower, Lostlorn Forest, Pinwheel Forest"
0520,"['Black 2', 'White 2']","Route 3, 6, 7, 12, Dragonspiral Tower, Victory Road"
0520,"['X', 'Y']",Trade/migrate from another game
0520,"['Omega Ruby', 'Alpha Sapphire']",Evolve Pidove
0520,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0520,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0520,"['Sword', 'Shield']","Bridge Field, Giant's Mirror, Giant's Seat, Stony Wilderness"
0520,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0520,"['Scarlet', 'Violet']",Location data not yet available
0521,"['Black', 'White']","Route 6, 7, 12, Dragonspiral Tower, Lostlorn Forest"
0521,"['Black 2', 'White 2']","Route 3, 6, 7, 12, Dragonspiral Tower, Victory Road"
0521,"['X', 'Y']",Trade/migrate from another game
0521,"['Omega Ruby', 'Alpha Sapphire']",Evolve Pidove/Tranquill
0521,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0521,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0521,"['Sword', 'Shield']","Axew's Eye, Hammerlocke Hills"
0521,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0521,"['Scarlet', 'Violet']",Location data not yet available
0522,"['Black', 'White']",Route 3
0522,"['Black 2', 'White 2']",Breed Zebstrika
0522,"['X', 'Y']",Trade/migrate from another game
0522,"['Omega Ruby', 'Alpha Sapphire']",Breed Zebstrika
0522,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0522,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0522,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0522,"['Scarlet', 'Violet']",Location data not yet available
0523,"['Black', 'White']",Route 7
0523,"['Black 2', 'White 2']","Route 3, 7"
0523,"['X', 'Y']",Trade/migrate from another game
0523,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0523,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0523,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0523,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0523,"['Scarlet', 'Violet']",Location data not yet available
0524,"['Black', 'White']",Wellspring Cave
0524,"['Black 2', 'White 2']",Relic Passage
0524,"['X', 'Y']",Reflection Cave
0524,"['Omega Ruby', 'Alpha Sapphire']",Fiery Path
0524,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Ten Carat Hill
0524,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0524,"['Sword', 'Shield']","Rolling Fields, Galar Mine, Motostoke Outskirts, Stony Wilderness, Challenge Road"
0524,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0524,"['Scarlet', 'Violet']",Location data not yet available
0525,"['Black', 'White']","Chargestone Cave, Mistralton Cave, Giant Chasm, Twist Mountain, Challenger's Cave, Victory Road"
0525,"['Black 2', 'White 2']","Chargestone Cave, Mistralton Cave, Wellspring Cave, Twist Mountain, Victory Road, Clay Tunnel, Reversal Mountain, Relic Passage, Seaside Cave, Underground Ruins"
0525,"['X', 'Y']",Evolve Roggenrola
0525,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0525,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Vast Poni Canyon
0525,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0525,"['Sword', 'Shield']","Route 8, Giant's Cap, Giant's Mirror, Lake of Outrage, Stony Wilderness"
0525,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0525,"['Scarlet', 'Violet']",Location data not yet available
0526,"['Black', 'White']",Evolve Roggenrola/Boldore
0526,"['Black 2', 'White 2']",Route 7
0526,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Roggenrola/Boldore
0526,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Evolve Roggenrola/Boldore
0526,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0526,"['Sword', 'Shield']",Evolve Roggenrola/Boldore
0526,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0526,"['Scarlet', 'Violet']",Location data not yet available
0527,"['Black', 'White']","Mistralton Cave, Wellspring Cave, Twist Mountain, Challenger's Cave, Victory Road"
0527,"['Black 2', 'White 2']","Mistralton Cave, Wellspring Cave, Twist Mountain, Clay Tunnel, Reversal Mountain, Relic Passage, Seaside Cave, Underground Ruins"
0527,"['X', 'Y']","Glittering Cave, Reflection Cave"
0527,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0527,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0527,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0527,"['Sword', 'Shield']","Bridge Field, Galar Mine, Giant's Mirror, Watchtower Ruins, Brawlers' Cave, Courageous Cavern"
0527,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0527,"['Scarlet', 'Violet']",Location data not yet available
0528,"['Black', 'White', 'Black 2', 'White 2']",Evolve Woobat
0528,"['X', 'Y']",Evolve Woobat
0528,"['Omega Ruby', 'Alpha Sapphire']",Trade/migrate from another game
0528,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0528,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0528,"['Sword', 'Shield']",Evolve Woobat
0528,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0528,"['Scarlet', 'Violet']",Location data not yet available
0529,"['Black', 'White']","Chargestone Cave, Mistralton Cave, Wellspring Cave, Twist Mountain"
0529,"['Black 2', 'White 2']","Chargestone Cave, Mistralton Cave, Relic Passage"
0529,"['X', 'Y']",Trade/migrate from another game
0529,"['Omega Ruby', 'Alpha Sapphire']",Breed Excadrill
0529,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0529,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0529,"['Sword', 'Shield']","Dusty Bowl, Galar Mine, Giant's Cap, Giant's Mirror, Hammerlocke Hills, Stony Wilderness"
0529,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0529,"['Scarlet', 'Violet']",Location data not yet available
0530,"['Black', 'White']","Giant Chasm, Challenger's Cave, Victory Road"
0530,"['Black 2', 'White 2']","Giant Chasm, Wellspring Cave, Twist Mountain, Victory Road, Clay Tunnel, Reversal Mountain, Seaside Cave, Underground Ruins"
0530,"['X', 'Y']",Trade/migrate from another game
0530,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0530,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0530,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0530,"['Sword', 'Shield']","Giant's Mirror, Lake of Outrage"
0530,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0530,"['Scarlet', 'Violet']",Location data not yet available
0531,"['Black', 'White']","Route 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, Dreamyard, Dragonspiral Tower, Abundant Shrine, Cold Storage, Giant Chasm, Lostlorn Forest, Village Bridge, Pinwheel Forest"
0531,"['Black 2', 'White 2']","Route 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 20, 22, 23, Dreamyard, Dragonspiral Tower, Abundant Shrine, Giant Chasm, Castelia City, Lostlorn Forest, P2 Laboratory, Victory Road, Village Bridge, Pinwheel Forest, Virbank Complex, Floccesy Ranch, Nature Sanctuary, Reversal Mountain, Nature Preserve"
0531,"['X', 'Y']",Route 6
0531,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0531,"['Sun', 'Moon']",Trade/migrate from another game
0531,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0531,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0531,"['Sword', 'Shield']","Slippery Slope, Frostpoint Field, Giant's Bed, Old Cemetery, Snowslide Slope, Tunnel to the Top, Path to the Peak, Giant's Foot, Roaring-Sea Caves, Frigid Sea, Three-Point Pass, Ballimere Lake, Lakeside Cave"
0531,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0531,"['Scarlet', 'Violet']",Location data not yet available
0531,"['Black', 'White']","Route 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, Dreamyard, Dragonspiral Tower, Abundant Shrine, Cold Storage, Giant Chasm, Lostlorn Forest, Village Bridge, Pinwheel Forest"
0531,"['Black 2', 'White 2']","Route 1, 2, 3, 5, 6, 7, 9, 11, 12, 13, 14, 15, 16, 18, 20, 22, 23, Dreamyard, Dragonspiral Tower, Abundant Shrine, Giant Chasm, Castelia City, Lostlorn Forest, P2 Laboratory, Victory Road, Village Bridge, Pinwheel Forest, Virbank Complex, Floccesy Ranch, Nature Sanctuary, Reversal Mountain, Nature Preserve"
0531,"['X', 'Y']",Route 6
0531,"['Omega Ruby', 'Alpha Sapphire']",Mirage Spots
0531,"['Sun', 'Moon']",Trade/migrate from another game
0531,"['Ultra Sun', 'Ultra Moon']",Ultra Space Wilds
0531,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0531,"['Sword', 'Shield']","Slippery Slope, Frostpoint Field, Giant's Bed, Old Cemetery, Snowslide Slope, Tunnel to the Top, Path to the Peak, Giant's Foot, Roaring-Sea Caves, Frigid Sea, Three-Point Pass, Ballimere Lake, Lakeside Cave"
0531,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0531,"['Scarlet', 'Violet']",Location data not yet available
0532,"['Black', 'White']","Cold Storage, Pinwheel Forest"
0532,"['Black 2', 'White 2']",Relic Passage
0532,"['X', 'Y']",Breed Gurdurr/Conkeldurr
0532,"['Omega Ruby', 'Alpha Sapphire']",Granite Cave
0532,"['Sun', 'Moon']",Breed Gurdurr/Conkeldurr
0532,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0532,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0532,"['Sword', 'Shield']",Galar Mine
0532,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0532,"['Scarlet', 'Violet']",Location data not yet available
0533,"['Black', 'White']",Twist Mountain
0533,"['Black 2', 'White 2']","Twist Mountain, Victory Road, Pinwheel Forest, Relic Passage"
0533,"['X', 'Y']","Route 18, Victory Road"
0533,"['Omega Ruby', 'Alpha Sapphire']",Evolve Timburr
0533,"['Sun', 'Moon']",Evolve Timburr
0533,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0533,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0533,['Sword'],"Route 8, Dusty Bowl, Stony Wilderness, Giant's Bed, Giant's Foot"
0533,['Shield'],"Route 8, Dusty Bowl, Giant's Bed, Giant's Foot"
0533,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0533,"['Scarlet', 'Violet']",Location data not yet available
0534,"['Black', 'White', 'Black 2', 'White 2']",Evolve Timburr/Gurdurr
0534,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Evolve Timburr/Gurdurr
0534,"['Sun', 'Moon']",Poni Plains
0534,"['Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0534,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0534,"['Sword', 'Shield']",Evolve Timburr/Gurdurr
0534,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0534,"['Scarlet', 'Violet']",Location data not yet available
0535,"['Black', 'White']",Pinwheel Forest
0535,"['Black 2', 'White 2']",Breed Palpitoad/Seismitoad
0535,"['X', 'Y']",Trade/migrate from another game
0535,"['Omega Ruby', 'Alpha Sapphire']","Route 102, 114, 117"
0535,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0535,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0535,"['Sword', 'Shield']","South Lake Miloch, Dappled Grove, West Lake Axewell, North Lake Miloch, Watchtower Ruins"
0535,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0535,"['Scarlet', 'Violet']",Location data not yet available
0536,"['Black', 'White']","Route 8, Icirrus City, Moor of Icirrus"
0536,"['Black 2', 'White 2']","Route 8, Icirrus City, Moor of Icirrus, Pinwheel Forest"
0536,"['X', 'Y']",Trade/migrate from another game
0536,"['Omega Ruby', 'Alpha Sapphire']",Evolve Tympole
0536,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0536,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0536,"['Sword', 'Shield']","Bridge Field, Dusty Bowl, Giant's Cap, Giant's Mirror, Giant's Seat, Hammerlocke Hills, North Lake Miloch"
0536,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0536,"['Scarlet', 'Violet']",Location data not yet available
0537,"['Black', 'White']","Route 8, Icirrus City, Moor of Icirrus"
0537,"['Black 2', 'White 2']","Route 8, Icirrus City, Moor of Icirrus, Pinwheel Forest"
0537,"['X', 'Y']",Trade/migrate from another game
0537,"['Omega Ruby', 'Alpha Sapphire']",Evolve Tympole/Palpitoad
0537,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0537,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0537,"['Sword', 'Shield']","Route 7, Axew's Eye, Lake of Outrage"
0537,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0537,"['Scarlet', 'Violet']",Location data not yet available
0538,"['Black', 'White']","Route 10, 15, 18, Pinwheel Forest"
0538,"['Black 2', 'White 2']","Route 15, 18, 23, Victory Road, Pinwheel Forest"
0538,['X'],Trade/migrate from another game
0538,['Y'],Route 11
0538,['Omega Ruby'],Route 112
0538,['Alpha Sapphire'],Trade/migrate from another game
0538,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0538,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
0538,['Sword'],Trade/migrate from another game
0538,['Shield'],"Route 8, Bridge Field, Giant's Mirror, Motostoke Outskirts, Motostoke Riverbank"
0538,"['Brilliant Diamond', 'Shining Pearl', 'Legends: Arceus']",Not available in this game
0538,"['Scarlet', 'Violet']",Location data not yet available
0539,"['Black', 'White']","Route 10, 15, 18, Pinwheel Forest"
0539,"['Black 2', 'White 2']","Route 15, 18, 23, Victory Road, Pinwheel Forest"
0539,['X'],Route 11
0539,"['Y', 'Omega Ruby']",Trade/migrate from another game
0539,['Alpha Sapphire'],Route 112
0539,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Trade/migrate from another game
0539,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",Not available in this game
