name,game,description
Timid Mint,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","When a Pokémon smells this mint, its Speed will grow more easily, but its Attack will grow more slowly."
Timid Mint,"['Scarlet', 'Violet']","Having a Pokémon smell this mint can make its Speed stat grow stronger. However, its Attack stat may suffer."
Tin of Beans,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']","One of the many ingredients that can be used for cooking at your camp. When simmered, the beans suffuse a dish with their mild flavor."
Tin of Beans,"['Scarlet', 'Violet']","One of the many ingredients that can be used for cooking at your camp. When simmered, the beans suffuse a dish with their mild flavor."
Tinkatink Hair,"['Scarlet', 'Violet']",Material accidentally dropped by a Pokémon. It can be used to make TMs.
Tiny Bamboo Shoot,"['Scarlet', 'Violet']",A small and rare bamboo shoot. It’s quite popular with a certain class of gourmands.
Tiny Mushroom,"['Ruby', 'Sapphire']","A plain, ordinary mushroom. Can be sold cheaply."
Tiny Mushroom,"['FireRed', 'LeafGreen']",A small and rare mushroom. It is quite popular among certain people.
Tiny Mushroom,['Emerald'],A plain mushroom that would sell at a cheap price.
Tiny Mushroom,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A small and rare mushroom. It is quite popular among certain maniacal fan segments.
Tiny Mushroom,"['Black', 'White', 'Black 2', 'White 2']",A small and rare mushroom. It is sought after by collectors.
Tiny Mushroom,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A very small and rare mushroom. It’s popular with a certain class of collectors and sought out by them.
Tiny Mushroom,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A very small and rare mushroom. It’s popular with a certain class of collectors and sought out by them.
Tiny Mushroom,"['Let\'s Go Pikachu!', 'Let\'s Go Eevee!']",A very small and rare mushroom. It’s popular with a certain class of collectors.
Tiny Mushroom,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",A very small and rare mushroom. It’s popular with a certain class of collectors.
Tiny Mushroom,"['Scarlet', 'Violet']",A small and rare mushroom. It’s quite popular with a certain class of collectors.
TM00,"['Sword', 'Shield', 'Brilliant Diamond', 'Shining Pearl']",The target is slugged by a punch thrown with muscle-packed power.
TM00,"['Scarlet', 'Violet']",The target is slugged by a punch thrown with muscle-packed power.
TM001,"['Ruby', 'Sapphire', 'Emerald']","Powerful, but makes the user flinch if hit by the foe."
TM001,"['FireRed', 'LeafGreen']",An attack that is executed last. The user flinches if hit beforehand.
TM001,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user focuses its mind before launching this attack. It will fail if the user is hit before it is used.
TM001,"['Black', 'White', 'Black 2', 'White 2']",The user sharpens its claws to boost its Attack stat and accuracy.
TM001,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user sharpens its claws to boost its Attack stat and accuracy.
TM001,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user is roused, and its Attack and Sp. Atk stats increase."
TM001,"['Sword', 'Shield']",The target is attacked by a kick launched with muscle-packed power.
TM001,"['Brilliant Diamond', 'Shining Pearl']",The user focuses its mind before launching a punch. This move fails if the user is hit before it is used.
TM002,"['Ruby', 'Sapphire', 'Emerald']","Hooks and slashes the foe with long, sharp claws."
TM002,"['FireRed', 'LeafGreen']","Sharp, huge claws hook and slash the foe quickly and with great power."
TM002,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","Sharp, huge claws hook and slash the foe quickly and with great power."
TM002,"['Black', 'White', 'Black 2', 'White 2']","The user slashes the target with huge, sharp claws."
TM002,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user slashes the target with huge, sharp claws."
TM002,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user slashes the target with huge sharp claws.
TM002,"['Sword', 'Shield']",Numerous coins are hurled at the target to inflict damage. Money is earned after the battle.
TM002,"['Brilliant Diamond', 'Shining Pearl']",The user slashes the target with huge sharp claws.
TM003,"['Ruby', 'Sapphire', 'Emerald']",Generates an ultrasonic wave that may confuse.
TM003,"['FireRed', 'LeafGreen']",An attack with a pulsing blast of water. It may also confuse the foe.
TM003,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is hit with a pulsing blast of water. It may also confuse the target.
TM003,"['Black', 'White', 'Black 2', 'White 2']",The user materializes an odd psychic wave to attack the target. This attack does physical damage.
TM003,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user materializes an odd psychic wave to attack the target. This attack does physical damage.
TM003,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user materializes an odd psychic wave to attack the target. This attack does physical damage.
TM003,"['Sword', 'Shield']",The target is punched with a fiery fist. This may also leave the target with a burn.
TM003,"['Brilliant Diamond', 'Shining Pearl']",The user attacks the target with a pulsing blast of water. This may also confuse the target.
TM004,"['Ruby', 'Sapphire', 'Emerald']",Raises SP. ATK and SP. DEF by focusing the mind.
TM004,"['FireRed', 'LeafGreen']",The user focuses its mind to raise the SP. ATK and SP. DEF stats.
TM004,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.
TM004,"['Black', 'White', 'Black 2', 'White 2']",The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.
TM004,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.
TM004,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.
TM004,"['Sword', 'Shield']",The target is punched with an icy fist. This may also leave the target frozen.
TM004,"['Brilliant Diamond', 'Shining Pearl']",The user quietly focuses its mind and calms its spirit to raise its Sp. Atk and Sp. Def stats.
TM005,"['Ruby', 'Sapphire', 'Emerald']",A savage roar that makes the foe flee to end the battle.
TM005,"['FireRed', 'LeafGreen']","The foe is made to switch out with an ally. In the wild, the battle ends."
TM005,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The foe is scared off, to be replaced by another Pokémon in its party. In the wild, the battle ends."
TM005,"['Black', 'White', 'Black 2', 'White 2']","The target is scared off and replaced by another Pokémon in its party. In the wild, the battle ends."
TM005,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The target is scared off and a different Pokémon is dragged out. In the wild, this ends a battle against a single Pokémon."
TM005,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The target is scared off, and a different Pokémon is dragged out. In the wild, this ends a battle against a single Pokémon."
TM005,"['Sword', 'Shield']",The target is punched with an electrified fist. This may also leave the target with paralysis.
TM005,"['Brilliant Diamond', 'Shining Pearl']","The target is scared off, and a different Pokémon is dragged out. In the wild, this ends a battle against a single Pokémon."
TM006,"['Ruby', 'Sapphire', 'Emerald']",Poisons the foe with a toxin that gradually worsens.
TM006,"['FireRed', 'LeafGreen']",A move that badly poisons the foe. Its poison damage worsens every turn.
TM006,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A move that leaves the foe badly poisoned. This poison damage worsens every turn.
TM006,"['Black', 'White', 'Black 2', 'White 2']",A move that leaves the target badly poisoned. Its poison damage worsens every turn.
TM006,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A move that leaves the target badly poisoned. Its poison damage worsens every turn.
TM006,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A move that leaves the target badly poisoned. Its poison damage worsens every turn.
TM006,"['Sword', 'Shield']",The user flies up into the sky and then strikes its target on the next turn.
TM006,"['Brilliant Diamond', 'Shining Pearl']",A move that leaves the target badly poisoned. Its poison damage worsens every turn.
TM007,"['Ruby', 'Sapphire']",Summons a hailstorm that hurts all types except ICE.
TM007,"['FireRed', 'LeafGreen']",A hailstorm lasting five turns damages all POKéMON except the ICE-type.
TM007,['Emerald'],Creates a hailstorm that damages all types except ICE.
TM007,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",Summons a hailstorm that lasts for five turns. The hailstorm damages all types except Ice.
TM007,"['Black', 'White', 'Black 2', 'White 2']",Summons a hailstorm that lasts for five turns. The hailstorm damages all types except Ice.
TM007,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.
TM007,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user summons a hailstorm lasting five turns. It damages all Pokémon except the Ice type.
TM007,"['Sword', 'Shield']",Sharp spikes are shot at the target in rapid succession. They hit two to five times in a row.
TM007,"['Brilliant Diamond', 'Shining Pearl']",The user summons a hailstorm lasting five turns. It damages all Pokémon except Ice types.
TM008,"['Ruby', 'Sapphire', 'Emerald']",Bulks up the body to boost both ATTACK & DEFENSE.
TM008,"['FireRed', 'LeafGreen']",The user bulks up its body to boost both its ATTACK and DEFENSE stats.
TM008,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats."
TM008,"['Black', 'White', 'Black 2', 'White 2']","The user tenses its muscles to bulk up its body, boosting both its Attack and Defense stats."
TM008,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user tenses its muscles to bulk up its body, raising both its Attack and Defense stats."
TM008,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user tenses its muscles to bulk up its body, raising both its Attack and Defense stats."
TM008,"['Sword', 'Shield']",The target is attacked with a powerful beam. The user can’t move on the next turn.
TM008,"['Brilliant Diamond', 'Shining Pearl']","The user tenses its muscles to bulk up its body, raising both its Attack and Defense stats."
TM009,"['Ruby', 'Sapphire', 'Emerald']",Shoots 2 to 5 seeds in a row to strike the foe.
TM009,"['FireRed', 'LeafGreen']",The user shoots seeds at the foe. Two to five seeds are shot at once.
TM009,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user forcefully shoots seeds at the foe. Two to five seeds are shot in rapid succession.
TM009,"['Black', 'White', 'Black 2', 'White 2']",The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.
TM009,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user drenches the target in a special poisonous liquid. This move’s power is doubled if the target is poisoned.
TM009,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user drenches the target in a special poisonous liquid. This move’s power is doubled if the target is poisoned.
TM009,"['Sword', 'Shield']",The user charges at the target using every bit of its power. The user can’t move on the next turn.
TM009,"['Brilliant Diamond', 'Shining Pearl']",The user forcefully shoots seeds at the target two to five times in a row.
TM010,"['Ruby', 'Sapphire', 'Emerald']",The attack power varies among different POKéMON.
TM010,"['FireRed', 'LeafGreen']",An attack that varies in type and intensity depending on the user.
TM010,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A variable move that changes type and power depending on the hidden ability of the Pokémon using it.
TM010,"['Black', 'White', 'Black 2', 'White 2']",A unique attack that varies in type and intensity depending on the Pokémon using it.
TM010,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A unique attack that varies in type depending on the Pokémon using it.
TM010,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A unique attack that varies in type depending on the Pokémon using it.
TM010,"['Sword', 'Shield']",The user scatters curious leaves that chase the target. This attack never misses.
TM010,"['Brilliant Diamond', 'Shining Pearl']","The user is roused, and its Attack and Sp. Atk stats increase."
TM011,"['Ruby', 'Sapphire', 'Emerald']",Raises the power of FIRE-type moves for 5 turns.
TM011,"['FireRed', 'LeafGreen']","The sun blazes for five turns, powering up FIRE-type moves."
TM011,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user intensifies the sun for five turns, powering up Fire-type moves."
TM011,"['Black', 'White', 'Black 2', 'White 2']","The user intensifies the sun for five turns, powering up Fire-type moves."
TM011,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user intensifies the sun for five turns, powering up Fire-type moves."
TM011,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user intensifies the sun for five turns, powering up Fire-type moves. This also weakens the power of Water-type moves."
TM011,"['Sword', 'Shield']","In this two-turn attack, the user gathers light, then blasts a bundled beam on the next turn."
TM011,"['Brilliant Diamond', 'Shining Pearl']","The user intensifies the sun for five turns, powering up Fire-type moves. It lowers the power of Water-type moves."
TM012,"['Ruby', 'Sapphire', 'Emerald']",Enrages the foe so it can only use attack moves.
TM012,"['FireRed', 'LeafGreen']",The foe is taunted into a rage that allows it to use only attack moves.
TM012,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is taunted into a rage that allows it to use only attack moves for two to four turns.
TM012,"['Black', 'White', 'Black 2', 'White 2']",The target is taunted into a rage that allows it to use only attack moves for three turns.
TM012,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The target is taunted into a rage that allows it to use only attack moves for three turns.
TM012,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The target is taunted into a rage that allows it to use only attack moves for three turns.
TM012,"['Sword', 'Shield']","In this two-turn attack, the user gathers light and fills a blade with the light’s energy, attacking the target on the next turn."
TM012,"['Brilliant Diamond', 'Shining Pearl']",The target is taunted into a rage that allows it to use only attack moves for three turns.
TM013,"['Ruby', 'Sapphire', 'Emerald']",Fires an icy cold beam that may freeze the foe.
TM013,"['FireRed', 'LeafGreen']",The foe is struck with an icy beam. It may freeze the foe solid.
TM013,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is struck with an icy-cold beam of energy. It may also freeze the target solid.
TM013,"['Black', 'White', 'Black 2', 'White 2']",The target is struck with an icy-cold beam of energy. It may also freeze the target solid.
TM013,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The target is struck with an icy-cold beam of energy. This may also leave the target frozen.
TM013,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The target is struck with an icy-cold beam of energy. This may also leave the target frozen.
TM013,"['Sword', 'Shield']",The target becomes trapped within a fierce vortex of fire that rages for four to five turns.
TM013,"['Brilliant Diamond', 'Shining Pearl']",The target is struck with an icy-cold beam of energy. This may also leave the target frozen.
TM014,"['Ruby', 'Sapphire']",A vicious snow-and-wind attack that may freeze the foe.
TM014,"['FireRed', 'LeafGreen']",The foe is blasted with a blizzard. It may freeze the foe solid.
TM014,['Emerald'],A brutal snow-and-wind attack that may freeze the foe.
TM014,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A howling blizzard is summoned to strike the foe. It may also freeze the target solid.
TM014,"['Black', 'White', 'Black 2', 'White 2']",A howling blizzard is summoned to strike the opposing team. It may also freeze them solid.
TM014,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A howling blizzard is summoned to strike opposing Pokémon. This may also leave the opposing Pokémon frozen.
TM014,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A howling blizzard is summoned to strike opposing Pokémon. This may also leave the opposing Pokémon frozen.
TM014,"['Sword', 'Shield']",The user launches a weak jolt of electricity that paralyzes the target.
TM014,"['Brilliant Diamond', 'Shining Pearl']",A howling blizzard is summoned to strike opposing Pokémon. This may also leave the opposing Pokémon frozen.
TM015,"['Ruby', 'Sapphire', 'Emerald']","Powerful, but needs recharging the next turn."
TM015,"['FireRed', 'LeafGreen']",A severely damaging attack that makes the user rest on the next turn.
TM015,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is attacked with a powerful beam. The user must rest on the next turn to regain its energy.
TM015,"['Black', 'White', 'Black 2', 'White 2']",The target is attacked with a powerful beam. The user must rest on the next turn to regain its energy.
TM015,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The target is attacked with a powerful beam. The user can’t move on the next turn.
TM015,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The target is attacked with a powerful beam. The user can’t move on the next turn.
TM015,"['Sword', 'Shield']","The user burrows into the ground, then attacks on the next turn."
TM015,"['Brilliant Diamond', 'Shining Pearl']",The target is attacked with a powerful beam. The user can’t move on the next turn.
TM016,"['Ruby', 'Sapphire', 'Emerald']",Creates a wall of light that lowers SP. ATK damage.
TM016,"['FireRed', 'LeafGreen']",A wall of light cuts damage from SP. ATK attacks for five turns.
TM016,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A wondrous wall of light is put up to suppress damage from special attacks for five turns.
TM016,"['Black', 'White', 'Black 2', 'White 2']",A wondrous wall of light is put up to suppress damage from special attacks for five turns.
TM016,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A wondrous wall of light is put up to reduce damage from special attacks for five turns.
TM016,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A wondrous wall of light is put up to reduce damage from special attacks for five turns.
TM016,"['Sword', 'Shield']",An earsplitting screech harshly lowers the target’s Defense stat.
TM016,"['Brilliant Diamond', 'Shining Pearl']",A wondrous wall of light is put up to reduce damage from special attacks for five turns.
TM017,"['Ruby', 'Sapphire', 'Emerald']","Negates all damage, but may fail if used in succession."
TM017,"['FireRed', 'LeafGreen']",Enables the user to evade all attacks. It may fail if used in succession.
TM017,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.
TM017,"['Black', 'White', 'Black 2', 'White 2']",It enables the user to evade all attacks. Its chance of failing rises if it is used in succession.
TM017,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",Enables the user to evade all attacks. Its chance of failing rises if it is used in succession.
TM017,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",Enables the user to evade all attacks. Its chance of failing rises if it is used in succession.
TM017,"['Sword', 'Shield']",A wondrous wall of light is put up to reduce damage from special attacks for five turns.
TM017,"['Brilliant Diamond', 'Shining Pearl']",This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.
TM018,"['Ruby', 'Sapphire', 'Emerald']",Raises the power of WATER-type moves for 5 turns.
TM018,"['FireRed', 'LeafGreen']","A heavy rain falls for five turns, powering up WATER-type moves."
TM018,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user summons a heavy rain that falls for five turns, powering up Water-type moves."
TM018,"['Black', 'White', 'Black 2', 'White 2']","The user summons a heavy rain that falls for five turns, powering up Water-type moves."
TM018,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","The user summons a heavy rain that falls for five turns, powering up Water-type moves."
TM018,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","The user summons a heavy rain that falls for five turns, powering up Water-type moves. It lowers the power of Fire-type moves."
TM018,"['Sword', 'Shield']",A wondrous wall of light is put up to reduce damage from physical attacks for five turns.
TM018,"['Brilliant Diamond', 'Shining Pearl']","The user summons a heavy rain that falls for five turns, powering up Water-type moves. It lowers the power of Fire-type moves."
TM019,"['Ruby', 'Sapphire', 'Emerald']",Recovers half the HP of the damage this move inflicts.
TM019,"['FireRed', 'LeafGreen']",A harsh attack that absorbs half the damage it inflicted to restore HP.
TM019,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A nutrient-draining attack. The user’s HP is restored by half the damage taken by the target.
TM019,"['Black', 'White', 'Black 2', 'White 2']",The user makes the target float with its psychic power. The target is easier to hit for three turns.
TM019,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user lands and rests its body. It restores the user’s HP by up to half of its max HP.
TM019,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user lands and rests its body. It restores the user’s HP by up to half of its max HP.
TM019,"['Sword', 'Shield']",The user creates a protective field that prevents status conditions for five turns.
TM019,"['Brilliant Diamond', 'Shining Pearl']",A nutrient-draining attack. The user’s HP is restored by half the damage taken by the target.
TM020,"['Ruby', 'Sapphire', 'Emerald']",Prevents status abnormality with a mystical power.
TM020,"['FireRed', 'LeafGreen']",It protects the user’s party from all status problems for five turns.
TM020,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user creates a protective field that prevents status problems like poison, paralysis, burn, and sleep."
TM020,"['Black', 'White', 'Black 2', 'White 2']",The user creates a protective field that prevents status problems for five turns.
TM020,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user creates a protective field that prevents status conditions for five turns.
TM020,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user creates a protective field that prevents status conditions for five turns.
TM020,"['Sword', 'Shield']",The user attacks everything around it by causing an explosion. The user faints upon using this move.
TM020,"['Brilliant Diamond', 'Shining Pearl']",The user creates a protective field that prevents status conditions for five turns.
TM021,"['Ruby', 'Sapphire', 'Emerald']","The less the user likes you, the more powerful this move."
TM021,"['FireRed', 'LeafGreen']",This attack move grows more powerful the less the user likes its TRAINER.
TM021,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A full-power attack that grows more powerful the less the user likes its Trainer.
TM021,"['Black', 'White', 'Black 2', 'White 2']",A full-power attack that grows more powerful the less the user likes its Trainer.
TM021,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A full-power attack that grows more powerful the less the user likes its Trainer.
TM021,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",This full-power attack grows more powerful the less the user likes its Trainer.
TM021,"['Sword', 'Shield']",The user goes to sleep for two turns. This fully restores the user’s HP and heals any status conditions.
TM021,"['Brilliant Diamond', 'Shining Pearl']",The user damages opposing Pokémon by emitting a powerful flash.
TM022,"['Ruby', 'Sapphire', 'Emerald']","Absorbs sunlight in the 1st turn, then attacks next turn."
TM022,"['FireRed', 'LeafGreen']",A 2-turn move that blasts the foe with absorbed energy in the 2nd turn.
TM022,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn."
TM022,"['Black', 'White', 'Black 2', 'White 2']","A two-turn attack. The user gathers light, then blasts a bundled beam on the second turn."
TM022,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']","A two-turn attack. The user gathers light, then blasts a bundled beam on the next turn."
TM022,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']","In this two-turn attack, the user gathers light, then blasts a bundled beam on the next turn."
TM022,"['Sword', 'Shield']",Large boulders are hurled at opposing Pokémon to inflict damage. This may also make the opposing Pokémon flinch.
TM022,"['Brilliant Diamond', 'Shining Pearl']","In this two-turn attack, the user gathers light, then blasts a bundled beam on the next turn."
TM023,"['Ruby', 'Sapphire', 'Emerald']",Slams the foe with a hard tail. It may lower DEFENSE.
TM023,"['FireRed', 'LeafGreen']",An attack with a steel-hard tail. It may lower the foe’s DEFENSE stat.
TM023,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The foe is slammed with a sturdy tail of steel. It may also lower the target’s Defense stat if it hits.
TM023,"['Black', 'White', 'Black 2', 'White 2']",The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
TM023,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user throws a stone or similar projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
TM023,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user throws a stone or similar projectile to attack an opponent. A flying Pokémon will fall to the ground when it’s hit.
TM023,"['Sword', 'Shield']",The user attacks and steals the target’s held item simultaneously. The user can’t steal anything if it already holds an item.
TM023,"['Brilliant Diamond', 'Shining Pearl']",The target is slammed with a steel-hard tail. This may also lower the target’s Defense stat.
TM024,"['Ruby', 'Sapphire', 'Emerald']",A powerful electric attack that may cause paralysis.
TM024,"['FireRed', 'LeafGreen']",A strong electrical attack that may also leave the foe paralyzed.
TM024,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A strong electric blast is loosed at the foe. It may also leave the foe paralyzed.
TM024,"['Black', 'White', 'Black 2', 'White 2']",A strong electric blast is loosed at the target. It may also leave the target with paralysis.
TM024,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A strong electric blast crashes down on the target. This may also leave the target with paralysis.
TM024,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A strong electric blast crashes down on the target. This may also leave the target with paralysis.
TM024,"['Sword', 'Shield']",This attack can be used only if the user is asleep. The harsh noise may also make the target flinch.
TM024,"['Brilliant Diamond', 'Shining Pearl']",A strong electric blast crashes down on the target. This may also leave the target with paralysis.
TM025,"['Ruby', 'Sapphire', 'Emerald']",Strikes the foe with a thunderbolt. It may paralyze.
TM025,"['FireRed', 'LeafGreen']",A brutal lightning attack that may also leave the foe paralyzed.
TM025,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A wicked thunderbolt is dropped on the foe to inflict damage. It may also leave the target paralyzed.
TM025,"['Black', 'White', 'Black 2', 'White 2']",A wicked thunderbolt is dropped on the target to inflict damage. It may also leave the target with paralysis.
TM025,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
TM025,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
TM025,"['Sword', 'Shield']",This move enables the user to protect itself from all attacks. Its chance of failing rises if it is used in succession.
TM025,"['Brilliant Diamond', 'Shining Pearl']",A wicked thunderbolt is dropped on the target to inflict damage. This may also leave the target with paralysis.
TM026,"['Ruby', 'Sapphire', 'Emerald']",Causes a quake that has no effect on flying foes.
TM026,"['FireRed', 'LeafGreen']",An earthquake that strikes all POKéMON in battle excluding the user.
TM026,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",The user sets off an earthquake that hits all the Pokémon in the battle.
TM026,"['Black', 'White', 'Black 2', 'White 2']",The user sets off an earthquake that strikes every Pokémon around it.
TM026,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",The user sets off an earthquake that strikes every Pokémon around it.
TM026,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",The user sets off an earthquake that strikes every Pokémon around it.
TM026,"['Sword', 'Shield']",The user frightens the target with a scary face to harshly lower its Speed stat.
TM026,"['Brilliant Diamond', 'Shining Pearl']",The user sets off an earthquake that strikes every Pokémon around it.
TM027,"['Ruby', 'Sapphire', 'Emerald']","The more the user likes you, the more powerful this move."
TM027,"['FireRed', 'LeafGreen']",This attack move grows more powerful the more the user likes its TRAINER.
TM027,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']",A full-power attack that grows more powerful the more the user likes its Trainer.
TM027,"['Black', 'White', 'Black 2', 'White 2']",A full-power attack that grows more powerful the more the user likes its Trainer.
TM027,"['X', 'Y', 'Omega Ruby', 'Alpha Sapphire']",A full-power attack that grows more powerful the more the user likes its Trainer.
TM027,"['Sun', 'Moon', 'Ultra Sun', 'Ultra Moon']",This full-power attack grows more powerful the more the user likes its Trainer.
TM027,"['Sword', 'Shield']",The user attacks with a gust of chilled air. This also lowers opposing Pokémon’s Speed stats.
TM027,"['Brilliant Diamond', 'Shining Pearl']","The user makes a swift attack on the target’s legs, which lowers the target’s Speed stat."
TM028,"['Ruby', 'Sapphire', 'Emerald']","Digs underground the 1st turn, then strikes next turn."
TM028,"['FireRed', 'LeafGreen']",An attack that hits on the 2nd turn. Can also be used to exit dungeons.
TM028,"['Diamond', 'Pearl', 'Platinum', 'HeartGold', 'SoulSilver']","The user burrows, then attacks on the second turn. It can also be used to exit dungeons."
TM028,"['Black', 'White', 'Black 2', 'White 2']","The user burrows, then attacks on the second turn. It can also be used to exit dungeons."
